SortingColumn (Ignore),ID,Region,Area,Year,Period,Adjustment,State Name,Employed,Labor Force,Unemployed,Unemployment Rate
"2019, 03",816195,OH,Garfield Heights City,2019,March,Not Adj,Ohio,"12,900","13,600",700,5.40%
"2019, 03",816216,OH,Green,2019,March,Not Adj,Ohio,"13,300","13,800",600,4.20%
"2019, 03",816229,OH,Grove City,2019,March,Not Adj,Ohio,"21,600","22,300",700,3.30%
"2019, 03",816250,OH,Hamilton City,2019,March,Not Adj,Ohio,"26,900","28,000","1,200",4.20%
"2019, 03",816263,OH,Hilliard City,2019,March,Not Adj,Ohio,"19,100","19,600",600,2.80%
"2019, 03",816284,OH,Huber Heights City,2019,March,Not Adj,Ohio,"17,400","18,100",700,3.80%
"2019, 03",816297,OH,Kent City,2019,March,Not Adj,Ohio,"15,900","16,500",600,3.80%
"2019, 03",816318,OH,Kettering City,2019,March,Not Adj,Ohio,"27,900","28,900","1,000",3.50%
"2019, 03",816331,OH,Lakewood City,2019,March,Not Adj,Ohio,"28,900","29,800",900,3.10%
"2019, 03",816352,OH,Lancaster City,2019,March,Not Adj,Ohio,"17,300","18,100",800,4.50%
"2019, 03",816365,OH,Lima City,2019,March,Not Adj,Ohio,"13,700","14,400",700,4.70%
"2019, 03",816386,OH,Lorain City,2019,March,Not Adj,Ohio,"25,900","27,500","1,600",5.80%
"2019, 03",816399,OH,Mansfield City,2019,March,Not Adj,Ohio,"16,400","17,300",900,5.10%
"2019, 03",816420,OH,Maple Heights City,2019,March,Not Adj,Ohio,"9,600","10,200",600,6.00%
"2019, 03",816433,OH,Marion City,2019,March,Not Adj,Ohio,"13,300","14,000",700,4.90%
"2019, 03",816454,OH,Mason City,2019,March,Not Adj,Ohio,"16,700","17,300",500,3.10%
"2019, 03",816467,OH,Massillon City,2019,March,Not Adj,Ohio,"14,600","15,400",800,5.20%
"2019, 03",816488,OH,Medina City,2019,March,Not Adj,Ohio,"12,700","13,200",500,3.90%
"2019, 03",816501,OH,Mentor City,2019,March,Not Adj,Ohio,"25,800","26,800","1,000",3.70%
"2019, 03",816522,OH,Middletown City,2019,March,Not Adj,Ohio,"20,000","21,000","1,000",4.80%
"2019, 03",816535,OH,Newark City,2019,March,Not Adj,Ohio,"23,100","24,000",900,3.90%
"2019, 03",816556,OH,North Olmsted City,2019,March,Not Adj,Ohio,"16,700","17,400",600,3.60%
"2019, 03",816569,OH,North Ridgeville,2019,March,Not Adj,Ohio,"17,500","18,200",700,3.90%
"2019, 03",816590,OH,North Royalton,2019,March,Not Adj,Ohio,"16,900","17,500",700,3.70%
"2019, 03",816603,OH,Parma City,2019,March,Not Adj,Ohio,"40,200","42,000","1,800",4.30%
"2019, 03",816624,OH,Reynoldsburg City,2019,March,Not Adj,Ohio,"20,200","20,900",700,3.40%
"2019, 03",816637,OH,Riverside City,2019,March,Not Adj,Ohio,"10,300","10,800",500,4.20%
"2019, 03",816658,OH,Sandusky City,2019,March,Not Adj,Ohio,"10,600","11,400",800,6.60%
"2019, 03",816671,OH,Shaker Heights City,2019,March,Not Adj,Ohio,"13,600","14,100",400,3.10%
"2019, 03",816692,OH,South Euclid City,2019,March,Not Adj,Ohio,"11,800","12,200",500,3.80%
"2019, 03",816705,OH,Springfield City,2019,March,Not Adj,Ohio,"24,100","25,200","1,100",4.30%
"2019, 03",816726,OH,Stow City,2019,March,Not Adj,Ohio,"17,900","18,700",700,3.80%
"2019, 03",816739,OH,Strongsville City,2019,March,Not Adj,Ohio,"23,700","24,600",900,3.50%
"2019, 03",816760,OH,Toledo City,2019,March,Not Adj,Ohio,"120,800","127,300","6,500",5.10%
"2019, 03",816773,OH,Trotwood City,2019,March,Not Adj,Ohio,"10,100","10,600",500,4.80%
"2019, 03",816794,OH,Troy,2019,March,Not Adj,Ohio,"13,300","13,800",500,3.50%
"2019, 03",816807,OH,Upper Arlington City,2019,March,Not Adj,Ohio,"17,900","18,400",500,2.80%
"2019, 03",816828,OH,Warren City,2019,March,Not Adj,Ohio,"12,500","13,600","1,100",7.80%
"2019, 03",816841,OH,Westerville City,2019,March,Not Adj,Ohio,"21,700","22,300",700,2.90%
"2019, 03",816862,OH,Westlake City,2019,March,Not Adj,Ohio,"16,500","17,100",500,3.20%
"2019, 03",816875,OH,Wooster City,2019,March,Not Adj,Ohio,"13,600","14,100",500,3.30%
"2019, 03",816896,OH,Xenia City,2019,March,Not Adj,Ohio,"11,000","11,500",500,4.70%
"2019, 03",816909,OH,Youngstown City,2019,March,Not Adj,Ohio,"20,900","22,500","1,600",7.30%
"2019, 03",816930,OH,Zanesville City,2019,March,Not Adj,Ohio,"9,200","9,800",600,6.30%
"2019, 02",814300,OH,Ohio,2019,February,Not Adj,Ohio,"5,507,000","5,770,000","263,000",4.60%
"2019, 02",814324,OH,ADAMS COUNTY,2019,February,Not Adj,Ohio,"9,900","10,900",900,8.70%
"2019, 02",814345,OH,ALLEN COUNTY,2019,February,Not Adj,Ohio,"45,600","47,600","2,000",4.30%
"2019, 02",814358,OH,ASHLAND COUNTY,2019,February,Not Adj,Ohio,"25,700","27,000","1,300",4.80%
"2019, 02",814379,OH,ASHTABULA COUNTY,2019,February,Not Adj,Ohio,"41,600","44,100","2,500",5.70%
"2019, 02",814392,OH,ATHENS COUNTY,2019,February,Not Adj,Ohio,"27,800","29,400","1,600",5.60%
"2019, 02",814413,OH,AUGLAIZE COUNTY,2019,February,Not Adj,Ohio,"24,100","24,900",800,3.20%
"2019, 02",814426,OH,BELMONT COUNTY,2019,February,Not Adj,Ohio,"27,900","29,900","2,000",6.60%
"2019, 02",814447,OH,BROWN COUNTY,2019,February,Not Adj,Ohio,"18,400","19,500","1,200",6.00%
"2019, 02",814460,OH,BUTLER COUNTY,2019,February,Not Adj,Ohio,"185,200","192,800","7,600",3.90%
"2019, 02",814481,OH,CARROLL COUNTY,2019,February,Not Adj,Ohio,"12,200","13,000",700,5.80%
"2019, 02",814494,OH,CHAMPAIGN COUNTY,2019,February,Not Adj,Ohio,"19,200","20,000",700,3.70%
"2019, 02",814515,OH,CLARK COUNTY,2019,February,Not Adj,Ohio,"60,400","63,300","2,900",4.50%
"2019, 02",814528,OH,CLERMONT COUNTY,2019,February,Not Adj,Ohio,"101,400","105,700","4,300",4.10%
"2019, 02",814549,OH,CLINTON COUNTY,2019,February,Not Adj,Ohio,"16,700","17,700",900,5.30%
"2019, 02",814562,OH,COLUMBIANA COUNTY,2019,February,Not Adj,Ohio,"44,500","47,000","2,500",5.40%
"2019, 02",814583,OH,COSHOCTON COUNTY,2019,February,Not Adj,Ohio,"13,500","14,400",900,6.20%
"2019, 02",814596,OH,CRAWFORD COUNTY,2019,February,Not Adj,Ohio,"17,100","18,000",900,5.10%
"2019, 02",814617,OH,CUYAHOGA COUNTY,2019,February,Not Adj,Ohio,"584,400","613,900","29,600",4.80%
"2019, 02",814630,OH,DARKE COUNTY,2019,February,Not Adj,Ohio,"24,900","26,000","1,100",4.30%
"2019, 02",814651,OH,DEFIANCE COUNTY,2019,February,Not Adj,Ohio,"17,100","17,900",800,4.50%
"2019, 02",814664,OH,DELAWARE COUNTY,2019,February,Not Adj,Ohio,"105,200","108,600","3,400",3.20%
"2019, 02",814685,OH,ERIE COUNTY,2019,February,Not Adj,Ohio,"33,700","35,800","2,100",6.00%
"2019, 02",814698,OH,FAIRFIELD COUNTY,2019,February,Not Adj,Ohio,"74,100","77,200","3,100",4.00%
"2019, 02",814719,OH,FAYETTE COUNTY,2019,February,Not Adj,Ohio,"13,300","13,800",600,4.30%
"2019, 02",814732,OH,FRANKLIN COUNTY,2019,February,Not Adj,Ohio,"662,700","687,600","25,000",3.60%
"2019, 02",814753,OH,FULTON COUNTY,2019,February,Not Adj,Ohio,"21,500","22,600","1,200",5.20%
"2019, 02",814766,OH,GALLIA COUNTY,2019,February,Not Adj,Ohio,"11,700","12,500",800,6.40%
"2019, 02",814787,OH,GEAUGA COUNTY,2019,February,Not Adj,Ohio,"47,200","49,300","2,200",4.40%
"2019, 02",814800,OH,GREENE COUNTY,2019,February,Not Adj,Ohio,"79,200","82,400","3,200",3.90%
"2019, 02",814821,OH,GUERNSEY COUNTY,2019,February,Not Adj,Ohio,"17,500","18,700","1,200",6.60%
"2019, 02",814834,OH,HAMILTON COUNTY,2019,February,Not Adj,Ohio,"394,400","410,300","15,900",3.90%
"2019, 02",814855,OH,HANCOCK COUNTY,2019,February,Not Adj,Ohio,"40,600","41,900","1,400",3.30%
"2019, 02",814868,OH,HARDIN COUNTY,2019,February,Not Adj,Ohio,"13,600","14,200",600,4.10%
"2019, 02",814889,OH,HARRISON COUNTY,2019,February,Not Adj,Ohio,"6,400","6,800",400,6.00%
"2019, 02",814902,OH,HENRY COUNTY,2019,February,Not Adj,Ohio,"12,500","13,300",800,6.10%
"2019, 02",814923,OH,HIGHLAND COUNTY,2019,February,Not Adj,Ohio,"16,300","17,300","1,000",5.80%
"2019, 02",814936,OH,HOCKING COUNTY,2019,February,Not Adj,Ohio,"12,300","13,000",700,5.70%
"2019, 02",814957,OH,HOLMES COUNTY,2019,February,Not Adj,Ohio,"20,000","20,600",600,3.10%
"2019, 02",814970,OH,HURON COUNTY,2019,February,Not Adj,Ohio,"25,900","28,000","2,100",7.40%
"2019, 02",814991,OH,JACKSON COUNTY,2019,February,Not Adj,Ohio,"11,900","12,800","1,000",7.50%
"2019, 02",815004,OH,JEFFERSON COUNTY,2019,February,Not Adj,Ohio,"25,800","27,700","1,900",6.70%
"2019, 02",815025,OH,KNOX COUNTY,2019,February,Not Adj,Ohio,"30,400","31,800","1,400",4.40%
"2019, 02",815038,OH,LAKE COUNTY,2019,February,Not Adj,Ohio,"121,200","127,100","5,900",4.60%
"2019, 02",815059,OH,LAWRENCE COUNTY,2019,February,Not Adj,Ohio,"22,400","23,600","1,300",5.50%
"2019, 02",815072,OH,LICKING COUNTY,2019,February,Not Adj,Ohio,"85,900","89,500","3,500",4.00%
"2019, 02",815093,OH,LOGAN COUNTY,2019,February,Not Adj,Ohio,"22,200","23,100",900,3.80%
"2019, 02",815106,OH,LORAIN COUNTY,2019,February,Not Adj,Ohio,"146,700","154,800","8,100",5.20%
"2019, 02",815127,OH,LUCAS COUNTY,2019,February,Not Adj,Ohio,"198,600","209,100","10,500",5.00%
"2019, 02",815140,OH,MADISON COUNTY,2019,February,Not Adj,Ohio,"19,900","20,700",800,3.80%
"2019, 02",815161,OH,MAHONING COUNTY,2019,February,Not Adj,Ohio,"96,900","103,100","6,200",6.00%
"2019, 02",815174,OH,MARION COUNTY,2019,February,Not Adj,Ohio,"27,400","28,600","1,300",4.50%
"2019, 02",815195,OH,MEDINA COUNTY,2019,February,Not Adj,Ohio,"93,900","97,900","4,000",4.10%
"2019, 02",815208,OH,MEIGS COUNTY,2019,February,Not Adj,Ohio,"8,500","9,300",800,8.40%
"2019, 02",815229,OH,MERCER COUNTY,2019,February,Not Adj,Ohio,"22,700","23,300",700,2.90%
"2019, 02",815242,OH,MIAMI COUNTY,2019,February,Not Adj,Ohio,"51,600","53,800","2,200",4.10%
"2019, 02",815263,OH,MONROE COUNTY,2019,February,Not Adj,Ohio,"4,900","5,400",500,10.10%
"2019, 02",815276,OH,MONTGOMERY COUNTY,2019,February,Not Adj,Ohio,"238,700","249,700","11,000",4.40%
"2019, 02",815297,OH,MORGAN COUNTY,2019,February,Not Adj,Ohio,"6,200","6,800",600,8.30%
"2019, 02",815310,OH,MORROW COUNTY,2019,February,Not Adj,Ohio,"15,900","16,700",800,5.00%
"2019, 02",815331,OH,MUSKINGUM COUNTY,2019,February,Not Adj,Ohio,"37,000","39,400","2,400",6.10%
"2019, 02",815344,OH,NOBLE COUNTY,2019,February,Not Adj,Ohio,"4,300","4,800",400,8.60%
"2019, 02",815365,OH,OTTAWA COUNTY,2019,February,Not Adj,Ohio,"18,500","20,200","1,700",8.30%
"2019, 02",815378,OH,PAULDING COUNTY,2019,February,Not Adj,Ohio,"8,300","8,600",300,4.00%
"2019, 02",815399,OH,PERRY COUNTY,2019,February,Not Adj,Ohio,"14,900","15,900","1,000",6.40%
"2019, 02",815412,OH,PICKAWAY COUNTY,2019,February,Not Adj,Ohio,"25,100","26,300","1,200",4.70%
"2019, 02",815433,OH,PIKE COUNTY,2019,February,Not Adj,Ohio,"10,200","11,000",800,7.40%
"2019, 02",815446,OH,PORTAGE COUNTY,2019,February,Not Adj,Ohio,"82,800","87,000","4,200",4.80%
"2019, 02",815467,OH,PREBLE COUNTY,2019,February,Not Adj,Ohio,"20,200","21,100",900,4.40%
"2019, 02",815480,OH,PUTNAM COUNTY,2019,February,Not Adj,Ohio,"18,100","18,800",700,3.60%
"2019, 02",815501,OH,RICHLAND COUNTY,2019,February,Not Adj,Ohio,"49,700","52,300","2,600",4.90%
"2019, 02",815514,OH,ROSS COUNTY,2019,February,Not Adj,Ohio,"33,400","35,100","1,700",4.80%
"2019, 02",815535,OH,SANDUSKY COUNTY,2019,February,Not Adj,Ohio,"29,000","30,500","1,500",4.90%
"2019, 02",815548,OH,SCIOTO COUNTY,2019,February,Not Adj,Ohio,"26,800","28,900","2,100",7.30%
"2019, 02",815569,OH,SENECA COUNTY,2019,February,Not Adj,Ohio,"26,100","27,400","1,300",4.60%
"2019, 02",815582,OH,SHELBY COUNTY,2019,February,Not Adj,Ohio,"23,300","24,200",900,3.80%
"2019, 02",815603,OH,STARK COUNTY,2019,February,Not Adj,Ohio,"175,400","184,700","9,300",5.00%
"2019, 02",815616,OH,SUMMIT COUNTY,2019,February,Not Adj,Ohio,"258,100","271,000","12,900",4.80%
"2019, 02",815637,OH,TRUMBULL COUNTY,2019,February,Not Adj,Ohio,"81,100","86,600","5,500",6.40%
"2019, 02",815650,OH,TUSCARAWAS COUNTY,2019,February,Not Adj,Ohio,"41,900","44,100","2,200",5.00%
"2019, 02",815671,OH,UNION COUNTY,2019,February,Not Adj,Ohio,"27,700","28,700","1,000",3.40%
"2019, 02",815684,OH,VAN WERT COUNTY,2019,February,Not Adj,Ohio,"14,500","15,000",500,3.30%
"2019, 02",815705,OH,VINTON COUNTY,2019,February,Not Adj,Ohio,"5,200","5,600",400,7.20%
"2019, 02",815718,OH,WARREN COUNTY,2019,February,Not Adj,Ohio,"113,400","117,700","4,300",3.60%
"2019, 02",815739,OH,WASHINGTON COUNTY,2019,February,Not Adj,Ohio,"25,400","27,100","1,700",6.40%
"2019, 02",815752,OH,WAYNE COUNTY,2019,February,Not Adj,Ohio,"60,300","62,400","2,200",3.50%
"2019, 02",815773,OH,WILLIAMS COUNTY,2019,February,Not Adj,Ohio,"18,200","18,900",700,3.60%
"2019, 02",815786,OH,WOOD COUNTY,2019,February,Not Adj,Ohio,"68,000","70,700","2,700",3.90%
"2019, 02",815807,OH,WYANDOT COUNTY,2019,February,Not Adj,Ohio,"12,600","13,100",500,3.40%
"2019, 02",815841,OH,Akron City,2019,February,Not Adj,Ohio,"85,700","90,600","4,900",5.40%
"2019, 02",815854,OH,Athens,2019,February,Not Adj,Ohio,"10,500","11,000",500,4.80%
"2019, 02",815875,OH,Barberton City,2019,February,Not Adj,Ohio,"11,800","12,600",800,6.00%
"2019, 02",815888,OH,Beavercreek City,2019,February,Not Adj,Ohio,"22,800","23,500",800,3.30%
"2019, 02",815909,OH,Bowling Green City,2019,February,Not Adj,Ohio,"16,200","16,800",700,3.90%
"2019, 02",815922,OH,Brunswick City,2019,February,Not Adj,Ohio,"19,500","20,300",800,3.70%
"2019, 02",815943,OH,Canton City,2019,February,Not Adj,Ohio,"29,200","31,000","1,800",5.70%
"2019, 02",815956,OH,Cincinnati City,2019,February,Not Adj,Ohio,"139,000","145,100","6,100",4.20%
"2019, 02",815977,OH,Cleveland City,2019,February,Not Adj,Ohio,"149,800","159,600","9,700",6.10%
"2019, 02",815990,OH,Cleveland Heights City,2019,February,Not Adj,Ohio,"21,900","22,800",900,3.80%
"2019, 02",816011,OH,Columbus City,2019,February,Not Adj,Ohio,"451,500","468,800","17,300",3.70%
"2019, 02",816024,OH,Cuyahoga Falls City,2019,February,Not Adj,Ohio,"25,200","26,400","1,200",4.50%
"2019, 02",816045,OH,Dayton City,2019,February,Not Adj,Ohio,"55,100","58,100","3,000",5.20%
"2019, 02",816058,OH,Delaware City,2019,February,Not Adj,Ohio,"20,500","21,200",700,3.40%
"2019, 02",816079,OH,Dublin City,2019,February,Not Adj,Ohio,"25,300","26,100",800,2.90%
"2019, 02",816092,OH,Elyria City,2019,February,Not Adj,Ohio,"26,000","27,400","1,500",5.30%
"2019, 02",816113,OH,Euclid City,2019,February,Not Adj,Ohio,"21,400","22,600","1,200",5.50%
"2019, 02",816126,OH,Fairborn City,2019,February,Not Adj,Ohio,"16,200","16,900",700,4.10%
"2019, 02",816147,OH,Fairfield City,2019,February,Not Adj,Ohio,"23,300","24,100",800,3.40%
"2019, 02",816160,OH,Findlay City,2019,February,Not Adj,Ohio,"21,200","22,000",800,3.40%
"2019, 02",816181,OH,Gahanna City,2019,February,Not Adj,Ohio,"19,500","20,100",600,3.00%
"2019, 02",816194,OH,Garfield Heights City,2019,February,Not Adj,Ohio,"12,900","13,700",800,5.90%
"2019, 02",816215,OH,Green,2019,February,Not Adj,Ohio,"13,200","13,800",600,4.10%
"2019, 02",816228,OH,Grove City,2019,February,Not Adj,Ohio,"21,500","22,300",800,3.60%
"2019, 02",816249,OH,Hamilton City,2019,February,Not Adj,Ohio,"26,600","27,900","1,200",4.50%
"2019, 02",816262,OH,Hilliard City,2019,February,Not Adj,Ohio,"19,000","19,600",600,3.00%
"2019, 02",816283,OH,Huber Heights City,2019,February,Not Adj,Ohio,"17,300","18,100",800,4.20%
"2019, 02",816296,OH,Kent City,2019,February,Not Adj,Ohio,"15,800","16,500",700,4.00%
"2019, 02",816317,OH,Kettering City,2019,February,Not Adj,Ohio,"27,700","28,800","1,100",3.80%
"2019, 02",816330,OH,Lakewood City,2019,February,Not Adj,Ohio,"28,900","30,000","1,100",3.50%
"2019, 02",816351,OH,Lancaster City,2019,February,Not Adj,Ohio,"17,200","18,100",800,4.70%
"2019, 02",816364,OH,Lima City,2019,February,Not Adj,Ohio,"13,700","14,400",700,4.90%
"2019, 02",816385,OH,Lorain City,2019,February,Not Adj,Ohio,"25,900","27,700","1,800",6.40%
"2019, 02",816398,OH,Mansfield City,2019,February,Not Adj,Ohio,"16,400","17,300",900,5.30%
"2019, 02",816419,OH,Maple Heights City,2019,February,Not Adj,Ohio,"9,600","10,200",600,6.30%
"2019, 02",816432,OH,Marion City,2019,February,Not Adj,Ohio,"13,300","14,000",700,5.00%
"2019, 02",816453,OH,Mason City,2019,February,Not Adj,Ohio,"16,600","17,100",600,3.20%
"2019, 02",816466,OH,Massillon City,2019,February,Not Adj,Ohio,"14,500","15,300",800,5.40%
"2019, 02",816487,OH,Medina City,2019,February,Not Adj,Ohio,"12,700","13,300",600,4.30%
"2019, 02",816500,OH,Mentor City,2019,February,Not Adj,Ohio,"25,800","26,900","1,100",4.00%
"2019, 02",816521,OH,Middletown City,2019,February,Not Adj,Ohio,"19,900","20,900","1,100",5.20%
"2019, 02",816534,OH,Newark City,2019,February,Not Adj,Ohio,"23,000","24,000","1,000",4.10%
"2019, 02",816555,OH,North Olmsted City,2019,February,Not Adj,Ohio,"16,800","17,500",700,4.10%
"2019, 02",816568,OH,North Ridgeville,2019,February,Not Adj,Ohio,"17,600","18,400",800,4.40%
"2019, 02",816589,OH,North Royalton,2019,February,Not Adj,Ohio,"16,900","17,700",700,4.20%
"2019, 02",816602,OH,Parma City,2019,February,Not Adj,Ohio,"40,300","42,300","2,000",4.70%
"2019, 02",816623,OH,Reynoldsburg City,2019,February,Not Adj,Ohio,"20,100","20,900",800,3.60%
"2019, 02",816636,OH,Riverside City,2019,February,Not Adj,Ohio,"10,300","10,700",500,4.60%
"2019, 02",816657,OH,Sandusky City,2019,February,Not Adj,Ohio,"10,500","11,200",700,6.50%
"2019, 02",816670,OH,Shaker Heights City,2019,February,Not Adj,Ohio,"13,700","14,100",500,3.40%
"2019, 02",816691,OH,South Euclid City,2019,February,Not Adj,Ohio,"11,800","12,300",500,4.20%
"2019, 02",816704,OH,Springfield City,2019,February,Not Adj,Ohio,"24,100","25,200","1,200",4.60%
"2019, 02",816725,OH,Stow City,2019,February,Not Adj,Ohio,"17,800","18,600",800,4.10%
"2019, 02",816738,OH,Strongsville City,2019,February,Not Adj,Ohio,"23,800","24,700","1,000",3.90%
"2019, 02",816759,OH,Toledo City,2019,February,Not Adj,Ohio,"120,300","127,300","6,900",5.40%
"2019, 02",816772,OH,Trotwood City,2019,February,Not Adj,Ohio,"10,000","10,600",500,4.90%
"2019, 02",816793,OH,Troy,2019,February,Not Adj,Ohio,"13,300","13,800",500,3.80%
"2019, 02",816806,OH,Upper Arlington City,2019,February,Not Adj,Ohio,"17,800","18,400",500,3.00%
"2019, 02",816827,OH,Warren City,2019,February,Not Adj,Ohio,"12,500","13,500","1,000",7.20%
"2019, 02",816840,OH,Westerville City,2019,February,Not Adj,Ohio,"21,600","22,300",700,3.00%
"2019, 02",816861,OH,Westlake City,2019,February,Not Adj,Ohio,"16,500","17,200",600,3.60%
"2019, 02",816874,OH,Wooster City,2019,February,Not Adj,Ohio,"13,700","14,200",500,3.40%
"2019, 02",816895,OH,Xenia City,2019,February,Not Adj,Ohio,"10,900","11,500",600,5.00%
"2019, 02",816908,OH,Youngstown City,2019,February,Not Adj,Ohio,"20,900","22,500","1,600",7.20%
"2019, 02",816929,OH,Zanesville City,2019,February,Not Adj,Ohio,"9,100","9,700",600,6.60%
"2019, 01",814298,OH,Ohio,2019,January,Not Adj,Ohio,"5,456,000","5,752,000","296,000",5.20%
"2019, 01",814323,OH,ADAMS COUNTY,2019,January,Not Adj,Ohio,"9,800","10,900","1,100",10.10%
"2019, 01",814344,OH,ALLEN COUNTY,2019,January,Not Adj,Ohio,"45,400","47,800","2,400",4.90%
"2019, 01",814357,OH,ASHLAND COUNTY,2019,January,Not Adj,Ohio,"24,900","26,400","1,500",5.80%
"2019, 01",814378,OH,ASHTABULA COUNTY,2019,January,Not Adj,Ohio,"41,200","44,100","2,900",6.60%
"2019, 01",814391,OH,ATHENS COUNTY,2019,January,Not Adj,Ohio,"25,300","27,100","1,900",6.90%
"2019, 01",814412,OH,AUGLAIZE COUNTY,2019,January,Not Adj,Ohio,"23,900","24,800",900,3.60%
"2019, 01",814425,OH,BELMONT COUNTY,2019,January,Not Adj,Ohio,"27,900","30,000","2,200",7.20%
"2019, 01",814446,OH,BROWN COUNTY,2019,January,Not Adj,Ohio,"18,200","19,600","1,400",7.10%
"2019, 01",814459,OH,BUTLER COUNTY,2019,January,Not Adj,Ohio,"183,700","192,400","8,700",4.50%
"2019, 01",814480,OH,CARROLL COUNTY,2019,January,Not Adj,Ohio,"12,100","12,900",900,6.60%
"2019, 01",814493,OH,CHAMPAIGN COUNTY,2019,January,Not Adj,Ohio,"18,900","19,800",900,4.30%
"2019, 01",814514,OH,CLARK COUNTY,2019,January,Not Adj,Ohio,"59,700","63,000","3,300",5.20%
"2019, 01",814527,OH,CLERMONT COUNTY,2019,January,Not Adj,Ohio,"100,600","105,600","5,000",4.70%
"2019, 01",814548,OH,CLINTON COUNTY,2019,January,Not Adj,Ohio,"16,500","17,600","1,100",6.20%
"2019, 01",814561,OH,COLUMBIANA COUNTY,2019,January,Not Adj,Ohio,"44,100","47,100","2,900",6.20%
"2019, 01",814582,OH,COSHOCTON COUNTY,2019,January,Not Adj,Ohio,"13,400","14,400","1,000",7.10%
"2019, 01",814595,OH,CRAWFORD COUNTY,2019,January,Not Adj,Ohio,"16,800","17,900","1,100",5.90%
"2019, 01",814616,OH,CUYAHOGA COUNTY,2019,January,Not Adj,Ohio,"580,700","610,000","29,300",4.80%
"2019, 01",814629,OH,DARKE COUNTY,2019,January,Not Adj,Ohio,"24,500","25,700","1,200",4.70%
"2019, 01",814650,OH,DEFIANCE COUNTY,2019,January,Not Adj,Ohio,"17,000","17,900",900,5.00%
"2019, 01",814663,OH,DELAWARE COUNTY,2019,January,Not Adj,Ohio,"104,700","108,700","4,000",3.70%
"2019, 01",814684,OH,ERIE COUNTY,2019,January,Not Adj,Ohio,"33,500","36,200","2,700",7.60%
"2019, 01",814697,OH,FAIRFIELD COUNTY,2019,January,Not Adj,Ohio,"73,600","77,300","3,700",4.70%
"2019, 01",814718,OH,FAYETTE COUNTY,2019,January,Not Adj,Ohio,"13,100","13,800",700,5.00%
"2019, 01",814731,OH,FRANKLIN COUNTY,2019,January,Not Adj,Ohio,"660,000","688,800","28,800",4.20%
"2019, 01",814752,OH,FULTON COUNTY,2019,January,Not Adj,Ohio,"21,000","22,300","1,300",5.90%
"2019, 01",814765,OH,GALLIA COUNTY,2019,January,Not Adj,Ohio,"11,500","12,500","1,000",7.70%
"2019, 01",814786,OH,GEAUGA COUNTY,2019,January,Not Adj,Ohio,"46,800","48,900","2,100",4.30%
"2019, 01",814799,OH,GREENE COUNTY,2019,January,Not Adj,Ohio,"78,600","82,400","3,700",4.50%
"2019, 01",814820,OH,GUERNSEY COUNTY,2019,January,Not Adj,Ohio,"17,300","18,800","1,400",7.60%
"2019, 01",814833,OH,HAMILTON COUNTY,2019,January,Not Adj,Ohio,"391,700","410,800","19,100",4.60%
"2019, 01",814854,OH,HANCOCK COUNTY,2019,January,Not Adj,Ohio,"39,800","41,400","1,600",3.80%
"2019, 01",814867,OH,HARDIN COUNTY,2019,January,Not Adj,Ohio,"13,200","13,900",700,4.90%
"2019, 01",814888,OH,HARRISON COUNTY,2019,January,Not Adj,Ohio,"6,400","6,800",400,6.50%
"2019, 01",814901,OH,HENRY COUNTY,2019,January,Not Adj,Ohio,"12,300","13,200",900,6.60%
"2019, 01",814922,OH,HIGHLAND COUNTY,2019,January,Not Adj,Ohio,"15,900","17,100","1,200",6.90%
"2019, 01",814935,OH,HOCKING COUNTY,2019,January,Not Adj,Ohio,"12,200","13,100",900,6.70%
"2019, 01",814956,OH,HOLMES COUNTY,2019,January,Not Adj,Ohio,"19,500","20,300",700,3.70%
"2019, 01",814969,OH,HURON COUNTY,2019,January,Not Adj,Ohio,"25,500","28,000","2,500",8.90%
"2019, 01",814990,OH,JACKSON COUNTY,2019,January,Not Adj,Ohio,"11,700","12,800","1,100",8.50%
"2019, 01",815003,OH,JEFFERSON COUNTY,2019,January,Not Adj,Ohio,"25,300","27,400","2,100",7.60%
"2019, 01",815024,OH,KNOX COUNTY,2019,January,Not Adj,Ohio,"29,600","31,200","1,700",5.30%
