weekEnding,county,claims
10/26/13,LACLEDE,31
10/26/13,LAFAYETTE,6
10/26/13,LAWRENCE,30
10/26/13,LEWIS,2
10/26/13,LINCOLN,52
10/26/13,LINN,12
10/26/13,LIVINGSTON,7
10/26/13,MCDONALD,9
10/26/13,MACON,13
10/26/13,MADISON,12
10/26/13,MARIES,9
10/26/13,MARION,14
10/26/13,MERCER,2
10/26/13,MILLER,29
10/26/13,MISSISSIPPI,28
10/26/13,MONITEAU,21
10/26/13,MONROE,7
10/26/13,MONTGOMERY,8
10/26/13,MORGAN,22
10/26/13,NEW MADRID,20
10/26/13,NEWTON,38
10/26/13,NODAWAY,19
10/26/13,OREGON,5
10/26/13,OSAGE,13
10/26/13,OZARK,8
10/26/13,PEMISCOT,13
10/26/13,PERRY,13
10/26/13,PETTIS,25
10/26/13,PHELPS,27
10/26/13,PIKE,16
10/26/13,PLATTE,91
10/26/13,POLK,13
10/26/13,PULASKI,26
10/26/13,PUTNAM,5
10/26/13,RALLS,13
10/26/13,RANDOLPH,25
10/26/13,RAY,17
10/26/13,REYNOLDS,4
10/26/13,RIPLEY,12
10/26/13,ST. CHARLES,296
10/26/13,ST. CLAIR,5
10/26/13,STE. GENEVIEVE,20
10/26/13,ST. FRANCOIS,67
10/26/13,ST. LOUIS,853
10/26/13,SALINE,21
10/26/13,SCHUYLER,2
10/26/13,SCOTLAND,3
10/26/13,SCOTT,42
10/26/13,SHANNON,11
10/26/13,SHELBY,3
10/26/13,STODDARD,27
10/26/13,STONE,36
10/26/13,SULLIVAN,3
10/26/13,TANEY,73
10/26/13,TEXAS,22
10/26/13,VERNON,8
10/26/13,WARREN,25
10/26/13,WASHINGTON,39
10/26/13,WAYNE,12
10/26/13,WEBSTER,17
10/26/13,WORTH,2
10/26/13,WRIGHT,12
10/26/13,ST. LOUIS CITY,321
10/26/13,CALDWELL,8
10/26/13,BUCHANAN,99
10/26/13,BOONE,68
10/26/13,BOLLINGER,10
10/26/13,BENTON,13
10/26/13,BATES,22
10/26/13,BARTON,5
10/26/13,BARRY,17
10/26/13,AUDRAIN,13
10/26/13,ATCHISON,3
10/26/13,ANDREW,19
10/19/13,PLATTE,73
10/19/13,OZARK,15
10/19/13,ADAIR,9
10/19/13,ANDREW,13
10/19/13,ATCHISON,4
10/19/13,AUDRAIN,17
10/19/13,BARRY,14
10/19/13,BARTON,4
10/19/13,BATES,10
10/19/13,BENTON,20
10/19/13,BOLLINGER,10
10/19/13,BOONE,77
10/19/13,BUCHANAN,110
10/19/13,BUTLER,41
10/19/13,CALDWELL,9
10/19/13,CALLAWAY,53
10/19/13,CAMDEN,47
10/19/13,CAPE GIRARDEAU,71
10/19/13,CARROLL,8
10/19/13,CARTER,7
10/19/13,CASS,66
10/19/13,CEDAR,10
10/19/13,CHARITON,8
10/19/13,CHRISTIAN,43
10/19/13,CLARK,2
10/19/13,CLAY,194
10/19/13,CLINTON,14
10/19/13,COLE,96
10/19/13,COOPER,10
10/19/13,CRAWFORD,38
10/19/13,DADE,8
10/19/13,DALLAS,5
10/19/13,DAVIESS,4
10/19/13,DEKALB,10
10/19/13,DENT,9
10/19/13,DOUGLAS,8
10/19/13,DUNKLIN,22
10/19/13,FRANKLIN,117
10/19/13,GASCONADE,15
10/19/13,GENTRY,8
10/19/13,GREENE,189
10/19/13,GRUNDY,8
10/19/13,HARRISON,6
10/19/13,HENRY,19
10/19/13,HICKORY,1
10/19/13,HOLT,1
10/19/13,HOWARD,7
10/19/13,HOWELL,32
10/19/13,IRON,11
10/19/13,JACKSON,636
10/19/13,JASPER,74
10/19/13,JEFFERSON,222
10/19/13,JOHNSON,24
10/19/13,KNOX,1
10/19/13,LACLEDE,41
10/19/13,LAFAYETTE,17
10/19/13,LAWRENCE,26
10/19/13,LEWIS,1
10/19/13,LINCOLN,52
10/19/13,LINN,33
10/19/13,LIVINGSTON,10
10/19/13,MCDONALD,12
10/19/13,MACON,13
10/19/13,MADISON,7
10/19/13,MARIES,15
10/19/13,MARION,20
10/19/13,MERCER,3
10/19/13,MILLER,29
10/19/13,MISSISSIPPI,17
10/19/13,MONITEAU,15
10/19/13,MONROE,4
10/19/13,MONTGOMERY,7
10/19/13,MORGAN,24
10/19/13,NEW MADRID,17
10/19/13,NEWTON,36
10/19/13,NODAWAY,20
10/19/13,OREGON,12
10/19/13,OSAGE,8
10/19/13,PEMISCOT,18
10/19/13,PERRY,19
10/19/13,PETTIS,30
10/19/13,PHELPS,37
10/19/13,PIKE,15
10/19/13,POLK,15
10/19/13,PULASKI,23
10/19/13,PUTNAM,3
10/19/13,RALLS,5
10/19/13,RANDOLPH,19
10/19/13,RAY,19
10/19/13,REYNOLDS,8
10/19/13,RIPLEY,10
10/19/13,ST. CHARLES,426
10/19/13,ST. CLAIR,4
10/19/13,STE. GENEVIEVE,15
10/19/13,ST. FRANCOIS,55
10/19/13,ST. LOUIS,889
10/19/13,SALINE,11
10/19/13,SCHUYLER,1
10/19/13,SCOTLAND,0
10/19/13,SCOTT,40
10/19/13,SHANNON,6
10/19/13,SHELBY,6
10/19/13,STODDARD,29
10/19/13,STONE,27
10/19/13,SULLIVAN,1
10/19/13,TANEY,51
10/19/13,TEXAS,23
10/19/13,VERNON,14
10/19/13,WARREN,32
10/19/13,WASHINGTON,38
10/19/13,WAYNE,10
10/19/13,WEBSTER,29
10/19/13,WORTH,1
10/19/13,WRIGHT,10
10/19/13,ST. LOUIS CITY,332
10/12/13,BOONE,92
10/12/13,BOLLINGER,11
10/12/13,CALDWELL,5
10/12/13,CALLAWAY,40
10/12/13,CAMDEN,43
10/12/13,CAPE GIRARDEAU,76
10/12/13,CARROLL,12
10/12/13,CARTER,3
10/12/13,CASS,69
10/12/13,CEDAR,2
10/12/13,CHARITON,7
10/12/13,CHRISTIAN,36
10/12/13,CLARK,0
10/12/13,CLAY,180
10/12/13,CLINTON,22
10/12/13,COLE,95
10/12/13,COOPER,12
10/12/13,CRAWFORD,49
10/12/13,DADE,2
10/12/13,DALLAS,11
10/12/13,DAVIESS,4
10/12/13,DEKALB,11
10/12/13,DENT,9
10/12/13,DOUGLAS,12
10/12/13,DUNKLIN,22
10/12/13,FRANKLIN,111
10/12/13,GASCONADE,18
10/12/13,GENTRY,3
10/12/13,GREENE,217
10/12/13,GRUNDY,4
10/12/13,HARRISON,6
10/12/13,HENRY,11
10/12/13,HICKORY,11
10/12/13,HOLT,1
10/12/13,HOWARD,9
10/12/13,HOWELL,27
10/12/13,IRON,24
10/12/13,JACKSON,766
10/12/13,JASPER,81
10/12/13,JEFFERSON,224
10/12/13,JOHNSON,35
10/12/13,KNOX,0
10/12/13,LACLEDE,36
10/12/13,LAFAYETTE,23
10/12/13,LAWRENCE,24
10/12/13,LEWIS,3
10/12/13,LINCOLN,50
10/12/13,LINN,32
10/12/13,LIVINGSTON,8
10/12/13,MCDONALD,13
10/12/13,MACON,11
10/12/13,MADISON,6
10/12/13,MARIES,5
10/12/13,MARION,20
10/12/13,MERCER,1
10/12/13,MILLER,43
10/12/13,MISSISSIPPI,67
10/12/13,MONITEAU,15
10/12/13,MONROE,5
10/12/13,MONTGOMERY,9
10/12/13,MORGAN,13
10/12/13,NEW MADRID,48
10/12/13,NEWTON,34
10/12/13,NODAWAY,31
10/12/13,OREGON,9
10/12/13,OSAGE,16
10/12/13,OZARK,9
10/12/13,PEMISCOT,15
10/12/13,PERRY,19
10/12/13,PETTIS,37
10/12/13,PHELPS,21
10/12/13,PIKE,15
10/12/13,PLATTE,63
10/12/13,POLK,31
10/12/13,PULASKI,27
10/12/13,PUTNAM,4
10/12/13,RALLS,2
10/12/13,RANDOLPH,19
10/12/13,RAY,22
10/12/13,REYNOLDS,6
10/12/13,RIPLEY,15
10/12/13,ST. CHARLES,311
10/12/13,ST. CLAIR,4
10/12/13,STE. GENEVIEVE,13
10/12/13,ST. FRANCOIS,62
10/12/13,ST. LOUIS,942
10/12/13,SALINE,12
10/12/13,SCHUYLER,2
10/12/13,SCOTLAND,0
10/12/13,SCOTT,136
10/12/13,SHANNON,8
10/12/13,SHELBY,2
10/12/13,STODDARD,57
10/12/13,STONE,31
10/12/13,SULLIVAN,3
10/12/13,TANEY,42
10/12/13,TEXAS,22
10/12/13,VERNON,17
10/12/13,WARREN,42
10/12/13,WASHINGTON,28
10/12/13,WAYNE,8
10/12/13,WEBSTER,25
10/12/13,WORTH,4
10/12/13,WRIGHT,7
10/12/13,ST. LOUIS CITY,353
10/12/13,BENTON,9
10/12/13,BATES,11
10/12/13,BARTON,10
10/12/13,BARRY,20
10/12/13,AUDRAIN,19
10/12/13,ATCHISON,4
10/12/13,ANDREW,13
10/12/13,ADAIR,15
10/12/13,BUCHANAN,108
10/12/13,BUTLER,37
9/28/13,BUCHANAN,74
9/28/13,CALDWELL,5
9/28/13,CALLAWAY,22
9/28/13,CAMDEN,43
9/28/13,CAPE GIRARDEAU,74
9/28/13,CARROLL,9
9/28/13,CARTER,8
9/28/13,CASS,38
9/28/13,CEDAR,9
9/28/13,CHARITON,1
9/28/13,CHRISTIAN,47
9/28/13,CLARK,1
9/28/13,CLAY,153
9/28/13,CLINTON,19
9/28/13,COLE,34
9/28/13,COOPER,12
9/28/13,CRAWFORD,29
9/28/13,DADE,2
9/28/13,DALLAS,13
9/28/13,DAVIESS,2
9/28/13,DEKALB,8
9/28/13,DENT,14
9/28/13,DOUGLAS,257
9/28/13,DUNKLIN,21
9/28/13,FRANKLIN,106
9/28/13,GASCONADE,10
9/28/13,GENTRY,1
9/28/13,GREENE,180
9/28/13,GRUNDY,4
9/28/13,HARRISON,5
9/28/13,HENRY,18
9/28/13,HICKORY,7
9/28/13,HOLT,6
9/28/13,HOWARD,6
9/28/13,HOWELL,18
9/28/13,IRON,12
9/28/13,JACKSON,639
9/28/13,JASPER,81
9/28/13,JEFFERSON,193
9/28/13,JOHNSON,23
9/28/13,KNOX,1
9/28/13,LACLEDE,43
9/28/13,LAFAYETTE,24
9/28/13,LAWRENCE,17
9/28/13,LEWIS,4
9/28/13,LINCOLN,48
9/28/13,LINN,11
9/28/13,LIVINGSTON,5
9/28/13,MCDONALD,14
9/28/13,MACON,11
9/28/13,MADISON,8
9/28/13,MARIES,7
9/28/13,MARION,22
9/28/13,MERCER,4
9/28/13,MILLER,34
9/28/13,MISSISSIPPI,15
9/28/13,MONITEAU,13
9/28/13,MONROE,7
9/28/13,MONTGOMERY,7
9/28/13,MORGAN,15
9/28/13,NEW MADRID,18
9/28/13,NEWTON,37
9/28/13,NODAWAY,26
9/28/13,OREGON,6
9/28/13,OSAGE,12
9/28/13,OZARK,38
9/28/13,PEMISCOT,15
9/28/13,PERRY,5
9/28/13,PETTIS,31
9/28/13,PHELPS,32
9/28/13,PIKE,11
9/28/13,PLATTE,44
9/28/13,POLK,15
9/28/13,PULASKI,27
9/28/13,PUTNAM,0
9/28/13,RALLS,8
9/28/13,RANDOLPH,14
9/28/13,RAY,26
9/28/13,REYNOLDS,9
9/28/13,RIPLEY,4
9/28/13,ST. CHARLES,280
9/28/13,ST. CLAIR,4
9/28/13,STE. GENEVIEVE,20
9/28/13,ST. FRANCOIS,48
9/28/13,ST. LOUIS,863
9/28/13,SALINE,18
9/28/13,SCHUYLER,0
9/28/13,SCOTLAND,2
9/28/13,SCOTT,47
9/28/13,SHANNON,9
9/28/13,SHELBY,0
9/28/13,STODDARD,27
9/28/13,STONE,30
9/28/13,SULLIVAN,3
9/28/13,TANEY,72
9/28/13,TEXAS,20
9/28/13,VERNON,16
9/28/13,WARREN,35
9/28/13,WASHINGTON,29
9/28/13,WAYNE,10
9/28/13,WEBSTER,28
9/28/13,WORTH,1
9/28/13,WRIGHT,97
9/28/13,ST. LOUIS CITY,367
9/28/13,ADAIR,13
9/28/13,ANDREW,24
9/28/13,ATCHISON,2
9/28/13,AUDRAIN,19
9/28/13,BARRY,14
9/28/13,BARTON,9
9/28/13,BATES,5
9/28/13,BENTON,7
9/28/13,BOLLINGER,9
9/28/13,BOONE,83
9/28/13,BUTLER,33
9/21/13,BARRY,22
9/21/13,CALDWELL,5
9/21/13,CALLAWAY,29
9/21/13,CAMDEN,43
9/21/13,CAPE GIRARDEAU,75
9/21/13,CARROLL,6
9/21/13,CARTER,9
9/21/13,CASS,40
9/21/13,CEDAR,4
9/21/13,CHARITON,0
9/21/13,CHRISTIAN,56
9/21/13,CLARK,3
9/21/13,CLAY,163
9/21/13,CLINTON,15
9/21/13,COLE,39
9/21/13,COOPER,2
9/21/13,CRAWFORD,23
9/21/13,DADE,5
9/21/13,DALLAS,13
9/21/13,DAVIESS,5
9/21/13,DEKALB,12
9/21/13,DENT,23
9/21/13,DOUGLAS,20
9/21/13,DUNKLIN,23
9/21/13,FRANKLIN,91
9/21/13,GASCONADE,13
9/21/13,GENTRY,5
9/21/13,GREENE,189
9/21/13,GRUNDY,8
9/21/13,HARRISON,1
9/21/13,HENRY,7
9/21/13,HICKORY,7
9/21/13,HOLT,1
9/21/13,HOWARD,4
9/21/13,HOWELL,28
9/21/13,IRON,8
9/21/13,JACKSON,600
9/21/13,JASPER,74
9/21/13,JEFFERSON,237
9/21/13,JOHNSON,25
9/21/13,KNOX,0
9/21/13,LACLEDE,30
9/21/13,LAFAYETTE,13
9/21/13,LAWRENCE,14
9/21/13,LEWIS,5
9/21/13,LINCOLN,37
9/21/13,LINN,8
9/21/13,LIVINGSTON,7
9/21/13,MCDONALD,13
9/21/13,MACON,18
9/21/13,MADISON,8
9/21/13,MARIES,6
9/21/13,MARION,21
9/21/13,MERCER,1
9/21/13,MILLER,27
9/21/13,MISSISSIPPI,16
9/21/13,MONITEAU,18
9/21/13,MONROE,3
9/21/13,MONTGOMERY,12
9/21/13,MORGAN,11
9/21/13,NEW MADRID,18
9/21/13,NEWTON,28
9/21/13,NODAWAY,17
9/21/13,OREGON,6
9/21/13,OSAGE,6
9/21/13,OZARK,6
9/21/13,PEMISCOT,13
9/21/13,PERRY,14
9/21/13,PETTIS,22
9/21/13,PHELPS,18
9/21/13,PIKE,8
9/21/13,PLATTE,40
9/21/13,POLK,17
9/21/13,PULASKI,21
9/21/13,PUTNAM,1
9/21/13,RALLS,3
9/21/13,RANDOLPH,17
9/21/13,RAY,28
9/21/13,REYNOLDS,5
9/21/13,RIPLEY,6
9/21/13,ST. CHARLES,256
9/21/13,ST. CLAIR,4
9/21/13,STE. GENEVIEVE,16
9/21/13,ST. FRANCOIS,58
9/21/13,ST. LOUIS,837
9/21/13,SALINE,12
9/21/13,SCHUYLER,3
9/21/13,SCOTLAND,0
9/21/13,SCOTT,40
9/21/13,SHANNON,6
9/21/13,SHELBY,8
9/21/13,STODDARD,25
9/21/13,STONE,33
9/21/13,SULLIVAN,3
9/21/13,TANEY,63
9/21/13,TEXAS,27
9/21/13,VERNON,11
9/21/13,WARREN,36
9/21/13,WASHINGTON,26
9/21/13,WAYNE,11
9/21/13,WEBSTER,13
9/21/13,WORTH,0
9/21/13,WRIGHT,17
9/21/13,ST. LOUIS CITY,298
9/21/13,AUDRAIN,13
9/21/13,ATCHISON,0
9/21/13,ANDREW,9
9/21/13,ADAIR,11
9/21/13,BUCHANAN,74
9/21/13,BOONE,79
9/21/13,BOLLINGER,11
9/21/13,BENTON,10
9/21/13,BATES,8
9/21/13,BARTON,8
9/21/13,BUTLER,28
9/14/13,PLATTE,51
9/14/13,ADAIR,14
9/14/13,ANDREW,12
9/14/13,ATCHISON,3
9/14/13,AUDRAIN,11
9/14/13,BARRY,26
9/14/13,BARTON,10
9/14/13,BATES,15
9/14/13,BENTON,11
9/14/13,BOLLINGER,12
9/14/13,BOONE,80
9/14/13,BUCHANAN,84
9/14/13,BUTLER,36
9/14/13,CALDWELL,9
9/14/13,CALLAWAY,41
9/14/13,CAMDEN,40
9/14/13,CAPE GIRARDEAU,112
9/14/13,CARROLL,12
9/14/13,CARTER,8
9/14/13,CASS,57
9/14/13,CEDAR,6
9/14/13,CHARITON,6
9/14/13,CHRISTIAN,38
9/14/13,CLARK,3
9/14/13,CLAY,160
9/14/13,CLINTON,19
9/14/13,COLE,35
9/14/13,COOPER,11
9/14/13,CRAWFORD,28
9/14/13,DADE,4
9/14/13,DALLAS,10
9/14/13,DAVIESS,4
9/14/13,DEKALB,6
9/14/13,DENT,12
9/14/13,DOUGLAS,25
9/14/13,DUNKLIN,26
9/14/13,FRANKLIN,103
9/14/13,GASCONADE,17
9/14/13,GENTRY,0
9/14/13,GREENE,186
9/14/13,GRUNDY,5
9/14/13,HARRISON,5
9/14/13,HENRY,15
9/14/13,HICKORY,5
9/14/13,HOLT,1
9/14/13,HOWARD,8
9/14/13,HOWELL,32
9/14/13,IRON,7
9/14/13,JACKSON,631
9/14/13,JASPER,90
9/14/13,JEFFERSON,219
9/14/13,JOHNSON,32
9/14/13,KNOX,1
9/14/13,LACLEDE,43
9/14/13,LAFAYETTE,26
9/14/13,LAWRENCE,18
9/14/13,LEWIS,1
9/14/13,LINCOLN,52
9/14/13,LINN,11
9/14/13,LIVINGSTON,10
9/14/13,MCDONALD,10
9/14/13,MACON,9
9/14/13,MADISON,9
9/14/13,MARIES,9
9/14/13,MARION,23
9/14/13,MERCER,1
9/14/13,MILLER,20
9/14/13,MISSISSIPPI,30
9/14/13,MONITEAU,16
9/14/13,MONROE,6
9/14/13,MONTGOMERY,5
9/14/13,MORGAN,14
9/14/13,NEW MADRID,37
9/14/13,NEWTON,37
9/14/13,NODAWAY,22
9/14/13,OREGON,8
9/14/13,OSAGE,7
9/14/13,OZARK,11
9/14/13,PEMISCOT,16
9/14/13,PERRY,15
9/14/13,PETTIS,41
9/14/13,PHELPS,27
9/14/13,PIKE,5
9/14/13,POLK,13
9/14/13,PULASKI,15
9/14/13,PUTNAM,3
9/14/13,RALLS,3
9/14/13,RANDOLPH,17
9/14/13,RAY,33
9/14/13,REYNOLDS,8
9/14/13,RIPLEY,7
9/14/13,ST. CHARLES,292
9/14/13,ST. CLAIR,4
9/14/13,STE. GENEVIEVE,19
9/14/13,ST. FRANCOIS,64
9/14/13,ST. LOUIS,830
9/14/13,SALINE,21
9/14/13,SCHUYLER,6
9/14/13,SCOTLAND,3
9/14/13,SCOTT,76
9/14/13,SHANNON,10
9/14/13,SHELBY,7
9/14/13,STODDARD,37
9/14/13,STONE,30
9/14/13,SULLIVAN,4
9/14/13,TANEY,80
9/14/13,TEXAS,15
9/14/13,VERNON,9
9/14/13,WARREN,31
9/14/13,WASHINGTON,20
9/14/13,WAYNE,7
9/14/13,WEBSTER,19
9/14/13,WORTH,2
9/14/13,WRIGHT,18
9/14/13,ST. LOUIS CITY,386
9/7/13,BUTLER,24
9/7/13,ST. LOUIS CITY,336
9/7/13,WRIGHT,9
9/7/13,WORTH,0
9/7/13,WEBSTER,24
9/7/13,WAYNE,9
9/7/13,WASHINGTON,25
9/7/13,WARREN,23
9/7/13,VERNON,18
9/7/13,TEXAS,21
9/7/13,TANEY,77
9/7/13,SULLIVAN,2
9/7/13,STONE,24
9/7/13,STODDARD,42
9/7/13,SHELBY,0
9/7/13,SHANNON,5
9/7/13,SCOTT,123
9/7/13,SCOTLAND,1
9/7/13,SCHUYLER,0
9/7/13,SALINE,12
9/7/13,ST. LOUIS,897
9/7/13,ST. FRANCOIS,56
9/7/13,STE. GENEVIEVE,22
9/7/13,ST. CLAIR,8
9/7/13,ST. CHARLES,299
9/7/13,RIPLEY,8
9/7/13,REYNOLDS,5
9/7/13,RAY,18
9/7/13,RANDOLPH,20
9/7/13,RALLS,10
9/7/13,PUTNAM,1
9/7/13,PULASKI,19
9/7/13,PLATTE,51
9/7/13,PIKE,12
9/7/13,PHELPS,21
9/7/13,PETTIS,30
9/7/13,PERRY,20
9/7/13,PEMISCOT,15
9/7/13,OZARK,4
9/7/13,OSAGE,6
9/7/13,OREGON,3
9/7/13,NODAWAY,9
9/7/13,NEWTON,38
9/7/13,NEW MADRID,39
9/7/13,MORGAN,11
9/7/13,MONTGOMERY,6
9/7/13,MONROE,6
9/7/13,MONITEAU,12
9/7/13,MISSISSIPPI,53
9/7/13,MILLER,29
9/7/13,MERCER,1
9/7/13,MARION,21
9/7/13,MARIES,9
9/7/13,MADISON,7
9/7/13,MACON,7
9/7/13,MCDONALD,10
9/7/13,LIVINGSTON,10
9/7/13,LINN,8
9/7/13,LINCOLN,41
9/7/13,LEWIS,1
9/7/13,LAWRENCE,20
9/7/13,LAFAYETTE,24
9/7/13,LACLEDE,45
9/7/13,KNOX,1
9/7/13,JOHNSON,31
9/7/13,JEFFERSON,226
9/7/13,JASPER,67
9/7/13,JACKSON,558
9/7/13,IRON,11
9/7/13,HOWELL,18
9/7/13,HOWARD,9
9/7/13,HOLT,1
9/7/13,HICKORY,6
9/7/13,HENRY,16
9/7/13,HARRISON,7
9/7/13,GRUNDY,7
9/7/13,GREENE,150
9/7/13,GENTRY,9
9/7/13,GASCONADE,13
9/7/13,BUCHANAN,87
9/7/13,POLK,11
9/7/13,FRANKLIN,118
9/7/13,DUNKLIN,27
9/7/13,DOUGLAS,12
9/7/13,DENT,7
9/7/13,DEKALB,7
9/7/13,DAVIESS,5
9/7/13,DALLAS,10
9/7/13,DADE,5
9/7/13,CRAWFORD,21
9/7/13,COOPER,11
9/7/13,COLE,40
9/7/13,CLINTON,11
9/7/13,CLAY,110
9/7/13,CLARK,3
9/7/13,CHRISTIAN,44
9/7/13,CHARITON,2
9/7/13,CEDAR,11
9/7/13,CASS,38
9/7/13,CARTER,5
9/7/13,CARROLL,4
9/7/13,CAPE GIRARDEAU,64
9/7/13,CAMDEN,27
9/7/13,CALLAWAY,39
9/7/13,CALDWELL,3
9/7/13,BOONE,80
9/7/13,BOLLINGER,7
9/7/13,BENTON,21
9/7/13,BATES,8
9/7/13,BARTON,8
9/7/13,BARRY,12
9/7/13,AUDRAIN,13
9/7/13,ATCHISON,1
9/7/13,ANDREW,13
9/7/13,ADAIR,7
8/31/13,MONROE,5
8/31/13,BUTLER,40
8/31/13,BUCHANAN,75
8/31/13,BOONE,81
8/31/13,BOLLINGER,8
8/31/13,BENTON,12
8/31/13,BATES,12
8/31/13,BARTON,5
8/31/13,BARRY,19
8/31/13,AUDRAIN,22
8/31/13,ATCHISON,2
8/31/13,ANDREW,11
8/31/13,ADAIR,13
8/31/13,CALDWELL,1
8/31/13,CALLAWAY,32
8/31/13,CAMDEN,22
8/31/13,CAPE GIRARDEAU,58
8/31/13,CARROLL,7
8/31/13,CARTER,1
8/31/13,CASS,48
8/31/13,CEDAR,17
8/31/13,CHARITON,5
8/31/13,CHRISTIAN,43
8/31/13,CLARK,3
8/31/13,CLAY,140
8/31/13,CLINTON,14
8/31/13,COLE,58
8/31/13,COOPER,11
8/31/13,CRAWFORD,23
8/31/13,DADE,3
8/31/13,DALLAS,22
8/31/13,DAVIESS,3
8/31/13,DEKALB,5
8/31/13,DENT,11
8/31/13,DOUGLAS,14
8/31/13,DUNKLIN,26
8/31/13,FRANKLIN,115
8/31/13,GASCONADE,14
8/31/13,GENTRY,4
8/31/13,GREENE,157
8/31/13,GRUNDY,7
8/31/13,HARRISON,6
8/31/13,HENRY,14
8/31/13,HICKORY,11
8/31/13,HOLT,3
8/31/13,HOWARD,7
8/31/13,HOWELL,30
8/31/13,IRON,14
8/31/13,JACKSON,585
8/31/13,JASPER,91
8/31/13,JEFFERSON,216
8/31/13,JOHNSON,27
8/31/13,KNOX,1
8/31/13,LACLEDE,56
8/31/13,LAFAYETTE,26
8/31/13,LAWRENCE,23
8/31/13,LEWIS,2
8/31/13,LINCOLN,53
8/31/13,LINN,10
8/31/13,LIVINGSTON,6
8/31/13,MCDONALD,11
8/31/13,MACON,9
8/31/13,MADISON,13
8/31/13,MARIES,10
8/31/13,MARION,20
8/31/13,MERCER,1
8/31/13,MILLER,25
8/31/13,MISSISSIPPI,22
8/31/13,MONITEAU,7
8/31/13,MONTGOMERY,11
8/31/13,MORGAN,16
8/31/13,NEW MADRID,23
8/31/13,NEWTON,30
8/31/13,NODAWAY,13
8/31/13,OREGON,4
8/31/13,OSAGE,8
8/31/13,OZARK,4
8/31/13,PEMISCOT,25
8/31/13,PERRY,10
8/31/13,PETTIS,31
8/31/13,PHELPS,21
8/31/13,PIKE,16
8/31/13,PLATTE,66
8/31/13,POLK,11
8/31/13,PULASKI,15
8/31/13,PUTNAM,3
8/31/13,RALLS,9
8/31/13,RANDOLPH,16
8/31/13,RAY,16
8/31/13,REYNOLDS,3
8/31/13,RIPLEY,10
8/31/13,ST. CHARLES,258
8/31/13,ST. CLAIR,6
8/31/13,STE. GENEVIEVE,12
8/31/13,ST. FRANCOIS,45
8/31/13,ST. LOUIS,1018
8/31/13,SALINE,14
8/31/13,SCHUYLER,1
8/31/13,SCOTLAND,2
8/31/13,SCOTT,48
8/31/13,SHANNON,10
8/31/13,SHELBY,5
8/31/13,STODDARD,25
8/31/13,STONE,17
8/31/13,SULLIVAN,2
8/31/13,TANEY,92
8/31/13,TEXAS,19
8/31/13,VERNON,32
8/31/13,WARREN,38
8/31/13,WASHINGTON,29
8/31/13,WAYNE,6
8/31/13,WEBSTER,26
8/31/13,WORTH,1
8/31/13,WRIGHT,17
8/31/13,ST. LOUIS CITY,398
8/24/13,ST. LOUIS CITY,352
8/24/13,WRIGHT,11
8/24/13,WORTH,2
8/24/13,WEBSTER,26
8/24/13,WAYNE,8
8/24/13,WASHINGTON,44
8/24/13,WARREN,38
8/24/13,VERNON,12
8/24/13,TEXAS,36
8/24/13,TANEY,88
8/24/13,SULLIVAN,2
8/24/13,STONE,34
8/24/13,STODDARD,25
8/24/13,SHELBY,0
8/24/13,SHANNON,6
8/24/13,SCOTT,55
8/24/13,SCOTLAND,1
8/24/13,SCHUYLER,0
8/24/13,SALINE,31
8/24/13,ST. LOUIS,945
8/24/13,ST. FRANCOIS,56
8/24/13,STE. GENEVIEVE,23
8/24/13,ST. CLAIR,6
8/24/13,ST. CHARLES,255
8/24/13,RIPLEY,9
8/24/13,REYNOLDS,4
8/24/13,RAY,24
8/24/13,RANDOLPH,18
8/24/13,RALLS,10
8/24/13,PUTNAM,4
8/24/13,PULASKI,23
8/24/13,POLK,16
8/24/13,PLATTE,59
8/24/13,PIKE,22
8/24/13,PHELPS,31
8/24/13,PETTIS,35
8/24/13,PERRY,12
8/24/13,PEMISCOT,27
8/24/13,OZARK,3
8/24/13,OSAGE,9
8/24/13,OREGON,7
8/24/13,NODAWAY,11
8/24/13,NEWTON,39
8/24/13,NEW MADRID,20
8/24/13,MORGAN,10
8/24/13,MONTGOMERY,14
8/24/13,MONROE,7
8/24/13,MONITEAU,11
8/24/13,MISSISSIPPI,19
8/24/13,MILLER,24
8/24/13,MERCER,3
8/24/13,MARION,26
8/24/13,MARIES,10
8/24/13,MADISON,11
8/24/13,MACON,14
8/24/13,MCDONALD,9
8/24/13,LIVINGSTON,8
8/24/13,LINN,5
8/24/13,LINCOLN,50
8/24/13,LEWIS,1
8/24/13,LAWRENCE,20
8/24/13,LAFAYETTE,31
8/24/13,LACLEDE,58
8/24/13,KNOX,0
8/24/13,JOHNSON,25
8/24/13,JEFFERSON,217
8/24/13,JASPER,76
8/24/13,JACKSON,742
8/24/13,IRON,6
8/24/13,HOWELL,30
8/24/13,HOWARD,4
8/24/13,HOLT,1
8/24/13,HICKORY,4
8/24/13,HENRY,16
8/24/13,HARRISON,4
8/24/13,GRUNDY,4
8/24/13,GREENE,183
8/24/13,GENTRY,7
8/24/13,GASCONADE,10
8/24/13,FRANKLIN,97
8/24/13,DUNKLIN,30
8/24/13,DOUGLAS,13
8/24/13,DENT,13
8/24/13,DEKALB,9
8/24/13,DAVIESS,1
8/24/13,DALLAS,12
8/24/13,DADE,6
8/24/13,CRAWFORD,24
8/24/13,COOPER,9
