"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"44","RI","Rhode Island","Newport County","county",44005,"March",2020,42707,44825,2118
"44","RI","Rhode Island","Newport County","county",44005,"April",2020,34538,41172,6634
"44","RI","Rhode Island","Newport County","county",44005,"May",2020,34986,40652,5666
"44","RI","Rhode Island","Providence County","county",44007,"January",2020,311654,325518,13864
"44","RI","Rhode Island","Providence County","county",44007,"February",2020,313444,327136,13692
"44","RI","Rhode Island","Providence County","county",44007,"March",2020,311492,328967,17475
"44","RI","Rhode Island","Providence County","county",44007,"April",2020,251905,309856,57951
"44","RI","Rhode Island","Providence County","county",44007,"May",2020,255173,307878,52705
"44","RI","Rhode Island","Washington County","county",44009,"January",2020,66359,68922,2563
"44","RI","Rhode Island","Washington County","county",44009,"February",2020,66582,69175,2593
"44","RI","Rhode Island","Washington County","county",44009,"March",2020,66198,69244,3046
"44","RI","Rhode Island","Washington County","county",44009,"April",2020,52409,62294,9885
"44","RI","Rhode Island","Washington County","county",44009,"May",2020,53312,61640,8328
