"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"09","CT","Connecticut","Ellington town","city",NA,"Mar","2020",9471,9756,285
"09","CT","Connecticut","Ellington town","city",NA,"Apr","2020",8500,9090,590
"09","CT","Connecticut","Ellington town","city",NA,"May","2020",8422,9064,642
"09","CT","Connecticut","Enfield town","city",NA,"Jan","2020",22377,23327,950
"09","CT","Connecticut","Enfield town","city",NA,"Feb","2020",22613,23571,958
"09","CT","Connecticut","Enfield town","city",NA,"Mar","2020",22806,23612,806
"09","CT","Connecticut","Enfield town","city",NA,"Apr","2020",19380,21088,1708
"09","CT","Connecticut","Enfield town","city",NA,"May","2020",19278,21216,1938
"09","CT","Connecticut","Essex town","city",NA,"Jan","2020",3363,3497,134
"09","CT","Connecticut","Essex town","city",NA,"Feb","2020",3380,3517,137
"09","CT","Connecticut","Essex town","city",NA,"Mar","2020",3394,3501,107
"09","CT","Connecticut","Essex town","city",NA,"Apr","2020",3018,3228,210
"09","CT","Connecticut","Essex town","city",NA,"May","2020",2985,3226,241
"09","CT","Connecticut","Fairfield town","city",NA,"Jan","2020",28462,29605,1143
"09","CT","Connecticut","Fairfield town","city",NA,"Feb","2020",28193,29292,1099
"09","CT","Connecticut","Fairfield town","city",NA,"Mar","2020",28563,29420,857
"09","CT","Connecticut","Fairfield town","city",NA,"Apr","2020",24586,26289,1703
"09","CT","Connecticut","Fairfield town","city",NA,"May","2020",24353,26425,2072
"09","CT","Connecticut","Farmington town","city",NA,"Jan","2020",13999,14487,488
"09","CT","Connecticut","Farmington town","city",NA,"Feb","2020",14030,14509,479
"09","CT","Connecticut","Farmington town","city",NA,"Mar","2020",14178,14574,396
"09","CT","Connecticut","Farmington town","city",NA,"Apr","2020",12724,13516,792
"09","CT","Connecticut","Farmington town","city",NA,"May","2020",12607,13562,955
"09","CT","Connecticut","Franklin town","city",NA,"Jan","2020",1033,1076,43
"09","CT","Connecticut","Franklin town","city",NA,"Feb","2020",1031,1078,47
"09","CT","Connecticut","Franklin town","city",NA,"Mar","2020",1039,1076,37
"09","CT","Connecticut","Franklin town","city",NA,"Apr","2020",820,903,83
"09","CT","Connecticut","Franklin town","city",NA,"May","2020",826,917,91
"09","CT","Connecticut","Glastonbury town","city",NA,"Jan","2020",18775,19352,577
"09","CT","Connecticut","Glastonbury town","city",NA,"Feb","2020",18816,19363,547
"09","CT","Connecticut","Glastonbury town","city",NA,"Mar","2020",19015,19448,433
"09","CT","Connecticut","Glastonbury town","city",NA,"Apr","2020",17064,18044,980
"09","CT","Connecticut","Glastonbury town","city",NA,"May","2020",16908,18092,1184
"09","CT","Connecticut","Goshen town","city",NA,"Jan","2020",1602,1670,68
"09","CT","Connecticut","Goshen town","city",NA,"Feb","2020",1567,1633,66
"09","CT","Connecticut","Goshen town","city",NA,"Mar","2020",1592,1646,54
"09","CT","Connecticut","Goshen town","city",NA,"Apr","2020",1409,1501,92
"09","CT","Connecticut","Goshen town","city",NA,"May","2020",1407,1499,92
"09","CT","Connecticut","Granby town","city",NA,"Jan","2020",6776,6997,221
"09","CT","Connecticut","Granby town","city",NA,"Feb","2020",6791,7009,218
"09","CT","Connecticut","Granby town","city",NA,"Mar","2020",6862,7032,170
"09","CT","Connecticut","Granby town","city",NA,"Apr","2020",6158,6482,324
"09","CT","Connecticut","Granby town","city",NA,"May","2020",6102,6467,365
"09","CT","Connecticut","Greenwich town","city",NA,"Jan","2020",28062,29092,1030
"09","CT","Connecticut","Greenwich town","city",NA,"Feb","2020",27798,28757,959
"09","CT","Connecticut","Greenwich town","city",NA,"Mar","2020",28162,28928,766
"09","CT","Connecticut","Greenwich town","city",NA,"Apr","2020",24241,25633,1392
"09","CT","Connecticut","Greenwich town","city",NA,"May","2020",24011,25712,1701
"09","CT","Connecticut","Griswold town","city",NA,"Jan","2020",5994,6321,327
"09","CT","Connecticut","Griswold town","city",NA,"Feb","2020",5983,6299,316
"09","CT","Connecticut","Griswold town","city",NA,"Mar","2020",6031,6285,254
"09","CT","Connecticut","Griswold town","city",NA,"Apr","2020",4760,5478,718
"09","CT","Connecticut","Griswold town","city",NA,"May","2020",4796,5615,819
"09","CT","Connecticut","Groton town","city",NA,"Jan","2020",17659,18332,673
"09","CT","Connecticut","Groton town","city",NA,"Feb","2020",17626,18291,665
"09","CT","Connecticut","Groton town","city",NA,"Mar","2020",17768,18317,549
"09","CT","Connecticut","Groton town","city",NA,"Apr","2020",14026,15782,1756
"09","CT","Connecticut","Groton town","city",NA,"May","2020",14130,16128,1998
"09","CT","Connecticut","Guilford town","city",NA,"Jan","2020",12745,13124,379
"09","CT","Connecticut","Guilford town","city",NA,"Feb","2020",12852,13224,372
"09","CT","Connecticut","Guilford town","city",NA,"Mar","2020",12890,13179,289
"09","CT","Connecticut","Guilford town","city",NA,"Apr","2020",11448,12109,661
"09","CT","Connecticut","Guilford town","city",NA,"May","2020",11299,12044,745
"09","CT","Connecticut","Haddam town","city",NA,"Jan","2020",4986,5184,198
"09","CT","Connecticut","Haddam town","city",NA,"Feb","2020",4997,5181,184
"09","CT","Connecticut","Haddam town","city",NA,"Mar","2020",5050,5198,148
"09","CT","Connecticut","Haddam town","city",NA,"Apr","2020",4532,4823,291
"09","CT","Connecticut","Haddam town","city",NA,"May","2020",4490,4812,322
"09","CT","Connecticut","Hamden town","city",NA,"Jan","2020",34480,35891,1411
"09","CT","Connecticut","Hamden town","city",NA,"Feb","2020",34770,36089,1319
"09","CT","Connecticut","Hamden town","city",NA,"Mar","2020",34874,35954,1080
"09","CT","Connecticut","Hamden town","city",NA,"Apr","2020",30971,33045,2074
"09","CT","Connecticut","Hamden town","city",NA,"May","2020",30569,33056,2487
"09","CT","Connecticut","Hampton town","city",NA,"Jan","2020",1042,1084,42
"09","CT","Connecticut","Hampton town","city",NA,"Feb","2020",1029,1067,38
"09","CT","Connecticut","Hampton town","city",NA,"Mar","2020",1038,1068,30
