"state_fips","whole_fips","labor_force","employed","unemployed","unemployment_rate"
"54","54091",7341,6282,1059,14.4
"54","54093",3128,2546,582,18.6
"54","54095",2904,2469,435,15
"54","54097",9149,7598,1551,17
"54","54099",15508,13139,2369,15.3
"54","54101",3053,2594,459,15
"54","54103",6216,5275,941,15.1
"54","54105",2271,1906,365,16.1
"54","54107",37712,31360,6352,16.8
"54","54109",6197,5046,1151,18.6
"55","55001",8442,6591,1851,21.9
"55","55003",7996,6361,1635,20.4
"55","55005",24013,20213,3800,15.8
"55","55007",7997,6066,1931,24.1
"55","55009",139959,120576,19383,13.8
"55","55011",6839,5493,1346,19.7
"55","55013",7485,5726,1759,23.5
"55","55015",26975,23785,3190,11.8
"55","55017",31882,27397,4485,14.1
"55","55019",16991,15295,1696,10
"55","55021",30906,26289,4617,14.9
"55","55023",7752,6260,1492,19.2
"55","55025",301761,267811,33950,11.3
"55","55027",45846,40348,5498,12
"55","55029",14444,11558,2886,20
"55","55031",24873,19086,5787,23.3
"55","55033",22414,19654,2760,12.3
"55","55035",55954,48684,7270,13
"55","55037",2292,1862,430,18.8
"55","55039",58715,49155,9560,16.3
"55","55041",4001,3333,668,16.7
"55","55043",26236,23106,3130,11.9
"55","55045",20082,17680,2402,12
"55","55047",9663,7683,1980,20.5
"55","55049",14109,11607,2502,17.7
"55","55051",2809,2072,737,26.2
"55","55053",10690,8555,2135,20
"55","55055",44565,38868,5697,12.8
"55","55057",13567,11309,2258,16.6
"55","55059",90373,75831,14542,16.1
"55","55061",10601,9521,1080,10.2
"55","55063",65088,56588,8500,13.1
"55","55065",9675,8734,941,9.7
"55","55067",9089,7803,1286,14.1
"55","55069",14721,12617,2104,14.3
"55","55071",41162,34508,6654,16.2
"55","55073",71898,63042,8856,12.3
"55","55075",19826,16006,3820,19.3
"55","55077",7706,6442,1264,16.4
"55","55078",1783,1315,468,26.2
"55","55079",471243,396803,74440,15.8
"55","55081",22909,19907,3002,13.1
"55","55083",20745,17503,3242,15.6
"55","55085",17683,14130,3553,20.1
"55","55087",102855,88353,14502,14.1
"55","55089",48343,42202,6141,12.7
"55","55091",4087,3471,616,15.1
"55","55093",26147,21606,4541,17.4
"55","55095",24869,20462,4407,17.7
"55","55097",36006,31776,4230,11.7
"55","55099",6487,5383,1104,17
"55","55101",101440,85749,15691,15.5
"55","55103",8969,7809,1160,12.9
"55","55105",86565,71821,14744,17
"55","55107",6580,5581,999,15.2
"55","55109",52100,42818,9282,17.8
"55","55111",37330,29657,7673,20.6
"55","55113",8009,6335,1674,20.9
"55","55115",20963,17811,3152,15
"55","55117",62458,53118,9340,15
"55","55119",10442,9302,1140,10.9
"55","55121",16656,13468,3188,19.1
"55","55123",14837,13076,1761,11.9
"55","55125",10064,7909,2155,21.4
"55","55127",55614,47190,8424,15.1
"55","55129",7999,6476,1523,19
"55","55131",76896,66483,10413,13.5
"55","55133",220414,193064,27350,12.4
"55","55135",25322,21957,3365,13.3
"55","55137",11328,9581,1747,15.4
"55","55139",91430,78409,13021,14.2
"55","55141",34921,29540,5381,15.4
"56","56001",21227,20084,1143,5.4
"56","56003",5107,4768,339,6.6
"56","56005",23587,21190,2397,10.2
"56","56007",7536,7029,507,6.7
"56","56009",8782,8221,561,6.4
"56","56011",3560,3355,205,5.8
"56","56013",18930,17173,1757,9.3
"56","56015",6312,5923,389,6.2
"56","56017",2157,2008,149,6.9
"56","56019",4109,3706,403,9.8
"56","56021",50631,46103,4528,8.9
"56","56023",8846,8061,785,8.9
"56","56025",39924,34837,5087,12.7
"56","56027",1169,1117,52,4.4
"56","56029",14864,13456,1408,9.5
"56","56031",4621,4295,326,7.1
"56","56033",15770,14431,1339,8.5
"56","56035",4014,3559,455,11.3
"56","56037",21198,18978,2220,10.5
"56","56039",15531,12696,2835,18.3
"56","56041",8936,8104,832,9.3
"56","56043",3775,3496,279,7.4
"56","56045",3722,3511,211,5.7
"72","72001",NA,NA,NA,NA
"72","72003",NA,NA,NA,NA
"72","72005",NA,NA,NA,NA
"72","72007",NA,NA,NA,NA
"72","72009",NA,NA,NA,NA
"72","72011",NA,NA,NA,NA
"72","72013",NA,NA,NA,NA
"72","72015",NA,NA,NA,NA
"72","72017",NA,NA,NA,NA
"72","72019",NA,NA,NA,NA
"72","72021",NA,NA,NA,NA
"72","72023",NA,NA,NA,NA
"72","72025",NA,NA,NA,NA
"72","72027",NA,NA,NA,NA
"72","72029",NA,NA,NA,NA
"72","72031",NA,NA,NA,NA
"72","72033",NA,NA,NA,NA
"72","72035",NA,NA,NA,NA
"72","72037",NA,NA,NA,NA
"72","72039",NA,NA,NA,NA
"72","72041",NA,NA,NA,NA
"72","72043",NA,NA,NA,NA
"72","72045",NA,NA,NA,NA
"72","72047",NA,NA,NA,NA
"72","72049",NA,NA,NA,NA
"72","72051",NA,NA,NA,NA
"72","72053",NA,NA,NA,NA
"72","72054",NA,NA,NA,NA
"72","72055",NA,NA,NA,NA
"72","72057",NA,NA,NA,NA
"72","72059",NA,NA,NA,NA
"72","72061",NA,NA,NA,NA
"72","72063",NA,NA,NA,NA
"72","72065",NA,NA,NA,NA
"72","72067",NA,NA,NA,NA
"72","72069",NA,NA,NA,NA
"72","72071",NA,NA,NA,NA
"72","72073",NA,NA,NA,NA
"72","72075",NA,NA,NA,NA
"72","72077",NA,NA,NA,NA
"72","72079",NA,NA,NA,NA
"72","72081",NA,NA,NA,NA
"72","72083",NA,NA,NA,NA
"72","72085",NA,NA,NA,NA
"72","72087",NA,NA,NA,NA
"72","72089",NA,NA,NA,NA
"72","72091",NA,NA,NA,NA
"72","72093",NA,NA,NA,NA
"72","72095",NA,NA,NA,NA
"72","72097",NA,NA,NA,NA
"72","72099",NA,NA,NA,NA
"72","72101",NA,NA,NA,NA
"72","72103",NA,NA,NA,NA
"72","72105",NA,NA,NA,NA
"72","72107",NA,NA,NA,NA
"72","72109",NA,NA,NA,NA
"72","72111",NA,NA,NA,NA
"72","72113",NA,NA,NA,NA
"72","72115",NA,NA,NA,NA
"72","72117",NA,NA,NA,NA
"72","72119",NA,NA,NA,NA
"72","72121",NA,NA,NA,NA
"72","72123",NA,NA,NA,NA
"72","72125",NA,NA,NA,NA
"72","72127",NA,NA,NA,NA
"72","72129",NA,NA,NA,NA
"72","72131",NA,NA,NA,NA
"72","72133",NA,NA,NA,NA
"72","72135",NA,NA,NA,NA
"72","72137",NA,NA,NA,NA
"72","72139",NA,NA,NA,NA
"72","72141",NA,NA,NA,NA
"72","72143",NA,NA,NA,NA
"72","72145",NA,NA,NA,NA
"72","72147",NA,NA,NA,NA
"72","72149",NA,NA,NA,NA
"72","72151",NA,NA,NA,NA
"72","72153",NA,NA,NA,NA
