"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"51","VA","Virginia","Stafford County","county",51179,"March",2019,70167,72278,2111
"51","VA","Virginia","Surry County","county",51181,"March",2019,3505,3624,119
"51","VA","Virginia","Sussex County","county",51183,"March",2019,3454,3633,179
"51","VA","Virginia","Tazewell County","county",51185,"March",2019,15207,15939,732
"51","VA","Virginia","Warren County","county",51187,"March",2019,19771,20407,636
"51","VA","Virginia","Washington County","county",51191,"March",2019,25788,26752,964
"51","VA","Virginia","Westmoreland County","county",51193,"March",2019,8818,9211,393
"51","VA","Virginia","Wise County","county",51195,"March",2019,12998,13649,651
"51","VA","Virginia","Wythe County","county",51197,"March",2019,13057,13563,506
"51","VA","Virginia","York County","county",51199,"March",2019,32027,32977,950
"51","VA","Virginia","Alexandria city","city",NA,"March",2019,99285,101593,2308
"51","VA","Virginia","Bristol city","city",NA,"March",2019,6941,7230,289
"51","VA","Virginia","Buena Vista city","city",NA,"March",2019,3336,3438,102
"51","VA","Virginia","Charlottesville city","city",NA,"March",2019,25938,26598,660
"51","VA","Virginia","Chesapeake city","city",NA,"March",2019,119611,123371,3760
"51","VA","Virginia","Colonial Heights city","city",NA,"March",2019,8552,8850,298
"51","VA","Virginia","Covington city","city",NA,"March",2019,2306,2419,113
"51","VA","Virginia","Danville city","city",NA,"March",2019,18299,19332,1033
"51","VA","Virginia","Emporia city","city",NA,"March",2019,2185,2315,130
"51","VA","Virginia","Fairfax city","city",NA,"March",2019,13171,13497,326
"51","VA","Virginia","Falls Church city","city",NA,"March",2019,8430,8614,184
"51","VA","Virginia","Franklin city","city",NA,"March",2019,3434,3582,148
"51","VA","Virginia","Fredericksburg city","city",NA,"March",2019,13715,14227,512
"51","VA","Virginia","Galax city","city",NA,"March",2019,2825,2923,98
"51","VA","Virginia","Hampton city","city",NA,"March",2019,62214,64835,2621
