Year,Month,Geography,Area Name,Date,Time Period,Date (tooltip),Civilian Labor Force,Employment,Unemployment,Unemployment Rate
2019,Aug,City/Town,Rumford,"Aug, '19",Monthly,"August, 2019","2,099","2,013",86,4.10%
2019,Aug,City/Town,Charlotte,"Aug, '19",Monthly,"August, 2019",120,115,5,4.20%
2019,Aug,City/Town,Eustis,"Aug, '19",Monthly,"August, 2019",239,229,10,4.20%
2019,Aug,City/Town,Lincoln,"Aug, '19",Monthly,"August, 2019","1,781","1,707",74,4.20%
2019,Aug,City/Town,Avon,"Aug, '19",Monthly,"August, 2019",234,224,10,4.30%
2019,Aug,City/Town,Easton,"Aug, '19",Monthly,"August, 2019",562,538,24,4.30%
2019,Aug,City/Town,Mexico,"Aug, '19",Monthly,"August, 2019",979,937,42,4.30%
2019,Aug,City/Town,Parkman,"Aug, '19",Monthly,"August, 2019",374,358,16,4.30%
2019,Aug,City/Town,Topsfield,"Aug, '19",Monthly,"August, 2019",94,90,4,4.30%
2019,Aug,City/Town,Wilton,"Aug, '19",Monthly,"August, 2019","1,691","1,619",72,4.30%
2019,Aug,City/Town,Woodville,"Aug, '19",Monthly,"August, 2019",94,90,4,4.30%
2019,Aug,City/Town,Anson,"Aug, '19",Monthly,"August, 2019",941,900,41,4.40%
2019,Aug,City/Town,Chesterville,"Aug, '19",Monthly,"August, 2019",641,613,28,4.40%
2019,Aug,City/Town,Millinocket,"Aug, '19",Monthly,"August, 2019","1,681","1,607",74,4.40%
2019,Aug,City/Town,Steuben,"Aug, '19",Monthly,"August, 2019",588,562,26,4.40%
2019,Aug,City/Town,Bingham,"Aug, '19",Monthly,"August, 2019",374,357,17,4.50%
2019,Aug,City/Town,Detroit,"Aug, '19",Monthly,"August, 2019",399,381,18,4.50%
2019,Aug,City/Town,Macwahoc Plantation,"Aug, '19",Monthly,"August, 2019",22,21,1,4.50%
2019,Aug,City/Town,Starks,"Aug, '19",Monthly,"August, 2019",335,320,15,4.50%
2019,Aug,City/Town,Weld,"Aug, '19",Monthly,"August, 2019",157,150,7,4.50%
2019,Aug,City/Town,Ashland,"Aug, '19",Monthly,"August, 2019",525,501,24,4.60%
2019,Aug,City/Town,Cary Plantation,"Aug, '19",Monthly,"August, 2019",87,83,4,4.60%
2019,Aug,City/Town,Lee,"Aug, '19",Monthly,"August, 2019",326,311,15,4.60%
2019,Aug,City/Town,Caswell Plantation,"Aug, '19",Monthly,"August, 2019",85,81,4,4.70%
2019,Aug,City/Town,Harmony,"Aug, '19",Monthly,"August, 2019",276,263,13,4.70%
2019,Aug,City/Town,Monson,"Aug, '19",Monthly,"August, 2019",274,261,13,4.70%
2019,Aug,City/Town,Somerville,"Aug, '19",Monthly,"August, 2019",215,205,10,4.70%
2019,Aug,City/Town,Eastport,"Aug, '19",Monthly,"August, 2019",483,460,23,4.80%
2019,Aug,City/Town,Palmyra,"Aug, '19",Monthly,"August, 2019",767,730,37,4.80%
2019,Aug,City/Town,Peru,"Aug, '19",Monthly,"August, 2019",687,654,33,4.80%
2019,Aug,City/Town,Burlington,"Aug, '19",Monthly,"August, 2019",140,133,7,5.00%
2019,Aug,City/Town,Coplin,"Aug, '19",Monthly,"August, 2019",60,57,3,5.00%
2019,Aug,City/Town,Cutler,"Aug, '19",Monthly,"August, 2019",199,189,10,5.00%
2019,Aug,City/Town,Mattawamkeag,"Aug, '19",Monthly,"August, 2019",241,229,12,5.00%
2019,Aug,City/Town,Van Buren,"Aug, '19",Monthly,"August, 2019",685,651,34,5.00%
2019,Aug,City/Town,Wade,"Aug, '19",Monthly,"August, 2019",80,76,4,5.00%
2019,Aug,City/Town,Wellington,"Aug, '19",Monthly,"August, 2019",80,76,4,5.00%
2019,Aug,City/Town,Bradford,"Aug, '19",Monthly,"August, 2019",583,553,30,5.10%
2019,Aug,City/Town,Lakeville Plantation,"Aug, '19",Monthly,"August, 2019",19,18,1,5.30%
2019,Aug,City/Town,Medway,"Aug, '19",Monthly,"August, 2019",454,430,24,5.30%
2019,Aug,City/Town,Milton Unorg,"Aug, '19",Monthly,"August, 2019",57,54,3,5.30%
2019,Aug,City/Town,Ludlow,"Aug, '19",Monthly,"August, 2019",202,191,11,5.40%
2019,Aug,City/Town,Monticello,"Aug, '19",Monthly,"August, 2019",317,300,17,5.40%
2019,Aug,City/Town,Willimantic,"Aug, '19",Monthly,"August, 2019",56,53,3,5.40%
2019,Aug,City/Town,Mount Chase,"Aug, '19",Monthly,"August, 2019",54,51,3,5.60%
2019,Aug,City/Town,Weston,"Aug, '19",Monthly,"August, 2019",90,85,5,5.60%
2019,Aug,City/Town,Milbridge,"Aug, '19",Monthly,"August, 2019",516,486,30,5.80%
2019,Aug,City/Town,Castle Hill,"Aug, '19",Monthly,"August, 2019",153,144,9,5.90%
2019,Aug,City/Town,Smyrna,"Aug, '19",Monthly,"August, 2019",183,172,11,6.00%
2019,Aug,City/Town,Allagash,"Aug, '19",Monthly,"August, 2019",65,61,4,6.20%
2019,Aug,City/Town,Westfield,"Aug, '19",Monthly,"August, 2019",194,182,12,6.20%
2019,Aug,City/Town,Highland Plantation,"Aug, '19",Monthly,"August, 2019",16,15,1,6.30%
2019,Aug,City/Town,Danforth,"Aug, '19",Monthly,"August, 2019",187,175,12,6.40%
2019,Aug,City/Town,Talmadge,"Aug, '19",Monthly,"August, 2019",15,14,1,6.70%
2019,Aug,City/Town,Hanover,"Aug, '19",Monthly,"August, 2019",116,108,8,6.90%
2019,Aug,City/Town,Reed Plantation,"Aug, '19",Monthly,"August, 2019",72,67,5,6.90%
2019,Aug,City/Town,Portage Lake,"Aug, '19",Monthly,"August, 2019",156,145,11,7.10%
2019,Aug,City/Town,Grand Lake Stream Plantation,"Aug, '19",Monthly,"August, 2019",39,36,3,7.70%
2019,Aug,City/Town,Webster Plantation,"Aug, '19",Monthly,"August, 2019",13,12,1,7.70%
2019,Aug,City/Town,Vanceboro,"Aug, '19",Monthly,"August, 2019",51,47,4,7.80%
2019,Aug,City/Town,Passamaquoddy Indian Township Reservation,"Aug, '19",Monthly,"August, 2019",198,182,16,8.10%
2019,Aug,City/Town,Crawford,"Aug, '19",Monthly,"August, 2019",36,33,3,8.30%
2019,Aug,City/Town,Oakfield,"Aug, '19",Monthly,"August, 2019",276,252,24,8.70%
2019,Aug,City/Town,Carthage,"Aug, '19",Monthly,"August, 2019",179,163,16,8.90%
2019,Aug,City/Town,North Washington Unorg,"Aug, '19",Monthly,"August, 2019",181,164,17,9.40%
2019,Aug,City/Town,Brighton Plantation,"Aug, '19",Monthly,"August, 2019",30,27,3,10.00%
2019,Aug,City/Town,Hersey,"Aug, '19",Monthly,"August, 2019",10,9,1,10.00%
2019,Aug,City/Town,Masardis,"Aug, '19",Monthly,"August, 2019",96,86,10,10.40%
2019,Aug,City/Town,Bancroft,"Aug, '19",Monthly,"August, 2019",13,10,3,23.10%
2019,Aug,City/Town,Frye Island,"Aug, '19",Monthly,"August, 2019",3,1,2,66.70%
2020,May,City/Town,Garfield Plantation,"May, '20",Monthly,"May, 2020",33,31,2,6.10%
2020,May,City/Town,Hammond Plantation,"May, '20",Monthly,"May, 2020",33,31,2,6.10%
2020,May,City/Town,Marshfield,"May, '20",Monthly,"May, 2020",277,260,17,6.10%
2020,May,City/Town,Leeds,"May, '20",Monthly,"May, 2020","1,259","1,181",78,6.20%
2020,May,City/Town,Roque Bluffs,"May, '20",Monthly,"May, 2020",129,121,8,6.20%
2020,May,City/Town,Woodland,"May, '20",Monthly,"May, 2020",520,488,32,6.20%
2020,May,City/Town,Amherst,"May, '20",Monthly,"May, 2020",174,163,11,6.30%
2020,May,City/Town,Guilford,"May, '20",Monthly,"May, 2020",621,582,39,6.30%
2020,May,City/Town,Machiasport,"May, '20",Monthly,"May, 2020",459,430,29,6.30%
2020,May,City/Town,Madawaska,"May, '20",Monthly,"May, 2020","1,560","1,462",98,6.30%
2020,May,City/Town,Mars Hill,"May, '20",Monthly,"May, 2020",620,581,39,6.30%
2020,May,City/Town,Monhegan Plantation,"May, '20",Monthly,"May, 2020",32,30,2,6.30%
2020,May,City/Town,Penobscot,"May, '20",Monthly,"May, 2020",573,537,36,6.30%
2020,May,City/Town,Caswell Plantation,"May, '20",Monthly,"May, 2020",78,73,5,6.40%
2020,May,City/Town,Cutler,"May, '20",Monthly,"May, 2020",172,161,11,6.40%
2020,May,City/Town,Southwest Harbor,"May, '20",Monthly,"May, 2020",872,816,56,6.40%
2020,May,City/Town,Westport,"May, '20",Monthly,"May, 2020",377,353,24,6.40%
2020,May,City/Town,Carrol Plantation,"May, '20",Monthly,"May, 2020",46,43,3,6.50%
2020,May,City/Town,Harrington,"May, '20",Monthly,"May, 2020",416,389,27,6.50%
2020,May,City/Town,Parkman,"May, '20",Monthly,"May, 2020",337,315,22,6.50%
2020,May,City/Town,Van Buren,"May, '20",Monthly,"May, 2020",628,587,41,6.50%
2020,May,City/Town,Windsor,"May, '20",Monthly,"May, 2020","1,428","1,335",93,6.50%
2020,May,City/Town,Bristol,"May, '20",Monthly,"May, 2020","1,170","1,093",77,6.60%
2020,May,City/Town,Dover-Foxcroft,"May, '20",Monthly,"May, 2020","1,873","1,750",123,6.60%
2020,May,City/Town,Island Falls,"May, '20",Monthly,"May, 2020",271,253,18,6.60%
2020,May,City/Town,Orono,"May, '20",Monthly,"May, 2020","4,950","4,622",328,6.60%
2020,May,City/Town,Randolph,"May, '20",Monthly,"May, 2020",831,776,55,6.60%
2020,May,City/Town,Alna,"May, '20",Monthly,"May, 2020",342,319,23,6.70%
2020,May,City/Town,Cherryfield,"May, '20",Monthly,"May, 2020",541,505,36,6.70%
2020,May,City/Town,Ludlow,"May, '20",Monthly,"May, 2020",179,167,12,6.70%
2020,May,City/Town,Moose River,"May, '20",Monthly,"May, 2020",105,98,7,6.70%
2020,May,City/Town,Phippsburg,"May, '20",Monthly,"May, 2020","1,187","1,108",79,6.70%
2020,May,City/Town,Readfield,"May, '20",Monthly,"May, 2020","1,375","1,283",92,6.70%
2020,May,City/Town,St George,"May, '20",Monthly,"May, 2020","1,226","1,144",82,6.70%
2020,May,City/Town,Waltham,"May, '20",Monthly,"May, 2020",164,153,11,6.70%
2020,May,City/Town,Winterport,"May, '20",Monthly,"May, 2020","2,248","2,098",150,6.70%
2020,May,City/Town,Bowerbank,"May, '20",Monthly,"May, 2020",44,41,3,6.80%
2020,May,City/Town,Grand Isle,"May, '20",Monthly,"May, 2020",177,165,12,6.80%
2020,May,City/Town,Mount Desert,"May, '20",Monthly,"May, 2020","1,147","1,069",78,6.80%
2020,May,City/Town,Smyrna,"May, '20",Monthly,"May, 2020",161,150,11,6.80%
2020,May,City/Town,Verona Island,"May, '20",Monthly,"May, 2020",266,248,18,6.80%
2020,May,City/Town,Abbot,"May, '20",Monthly,"May, 2020",332,309,23,6.90%
2020,May,City/Town,Albion,"May, '20",Monthly,"May, 2020","1,114","1,037",77,6.90%
2020,May,City/Town,Blue Hill,"May, '20",Monthly,"May, 2020","1,245","1,159",86,6.90%
2020,May,City/Town,Bowdoin,"May, '20",Monthly,"May, 2020","1,956","1,821",135,6.90%
2020,May,City/Town,Caribou,"May, '20",Monthly,"May, 2020","3,470","3,229",241,6.90%
2020,May,City/Town,Friendship,"May, '20",Monthly,"May, 2020",506,471,35,6.90%
2020,May,City/Town,Hodgdon,"May, '20",Monthly,"May, 2020",550,512,38,6.90%
2020,May,City/Town,Meddybemps,"May, '20",Monthly,"May, 2020",58,54,4,6.90%
2020,May,City/Town,Passamaquoddy Pleasant Point Reservation,"May, '20",Monthly,"May, 2020",188,175,13,6.90%
2020,May,City/Town,Prentiss Plantation,"May, '20",Monthly,"May, 2020",58,54,4,6.90%
2020,May,City/Town,Somerville,"May, '20",Monthly,"May, 2020",202,188,14,6.90%
2020,May,City/Town,Whiting,"May, '20",Monthly,"May, 2020",231,215,16,6.90%
2020,May,City/Town,Alexander,"May, '20",Monthly,"May, 2020",214,199,15,7.00%
2020,May,City/Town,Eddington,"May, '20",Monthly,"May, 2020","1,193","1,109",84,7.00%
2020,May,City/Town,Jonesboro,"May, '20",Monthly,"May, 2020",273,254,19,7.00%
2020,May,City/Town,Lincolnville,"May, '20",Monthly,"May, 2020","1,177","1,095",82,7.00%
2020,May,City/Town,Northeast Piscatquis Unorg,"May, '20",Monthly,"May, 2020",114,106,8,7.00%
2020,May,City/Town,Orland,"May, '20",Monthly,"May, 2020","1,164","1,083",81,7.00%
2020,May,City/Town,East Central Washington Unorg,"May, '20",Monthly,"May, 2020",311,289,22,7.10%
2020,May,City/Town,Jefferson,"May, '20",Monthly,"May, 2020","1,214","1,128",86,7.10%
2020,May,City/Town,Maxfield,"May, '20",Monthly,"May, 2020",28,26,2,7.10%
2020,May,City/Town,Mount Vernon,"May, '20",Monthly,"May, 2020",840,780,60,7.10%
2020,May,City/Town,Oakland,"May, '20",Monthly,"May, 2020","3,508","3,258",250,7.10%
2020,May,City/Town,Osborn,"May, '20",Monthly,"May, 2020",28,26,2,7.10%
2020,May,City/Town,Talmadge,"May, '20",Monthly,"May, 2020",14,13,1,7.10%
2020,May,City/Town,Blaine,"May, '20",Monthly,"May, 2020",333,309,24,7.20%
2020,May,City/Town,Fayette,"May, '20",Monthly,"May, 2020",511,474,37,7.20%
2020,May,City/Town,Freedom,"May, '20",Monthly,"May, 2020",376,349,27,7.20%
2020,May,City/Town,Masardis,"May, '20",Monthly,"May, 2020",83,77,6,7.20%
2020,May,City/Town,Perry,"May, '20",Monthly,"May, 2020",387,359,28,7.20%
2020,May,City/Town,Washburn,"May, '20",Monthly,"May, 2020",746,692,54,7.20%
2020,May,City/Town,Blanchard Unorg,"May, '20",Monthly,"May, 2020",41,38,3,7.30%
2020,May,City/Town,Georgetown,"May, '20",Monthly,"May, 2020",453,420,33,7.30%
2020,May,City/Town,Littleton,"May, '20",Monthly,"May, 2020",395,366,29,7.30%
2020,May,City/Town,Manchester,"May, '20",Monthly,"May, 2020","1,484","1,375",109,7.30%
2020,May,City/Town,Prospect,"May, '20",Monthly,"May, 2020",399,370,29,7.30%
2020,May,City/Town,Union,"May, '20",Monthly,"May, 2020","1,221","1,132",89,7.30%
2020,May,City/Town,Washington,"May, '20",Monthly,"May, 2020",699,648,51,7.30%
2020,May,City/Town,Wayne,"May, '20",Monthly,"May, 2020",619,574,45,7.30%
2020,May,City/Town,Athens,"May, '20",Monthly,"May, 2020",421,390,31,7.40%
2020,May,City/Town,Eagle Lake,"May, '20",Monthly,"May, 2020",282,261,21,7.40%
2020,May,City/Town,East Central Penobscot Unorg,"May, '20",Monthly,"May, 2020",108,100,8,7.40%
2020,May,City/Town,Morrill,"May, '20",Monthly,"May, 2020",471,436,35,7.40%
2020,May,City/Town,Waldo,"May, '20",Monthly,"May, 2020",407,377,30,7.40%
2020,May,City/Town,Woolwich,"May, '20",Monthly,"May, 2020","1,652","1,529",123,7.40%
2020,May,City/Town,Arundel,"May, '20",Monthly,"May, 2020","2,471","2,286",185,7.50%
2020,May,City/Town,Eastport,"May, '20",Monthly,"May, 2020",439,406,33,7.50%
2020,May,City/Town,Houlton,"May, '20",Monthly,"May, 2020","2,262","2,093",169,7.50%
2020,May,City/Town,Mariaville,"May, '20",Monthly,"May, 2020",265,245,20,7.50%
2020,May,City/Town,Monroe,"May, '20",Monthly,"May, 2020",530,490,40,7.50%
2020,May,City/Town,Patten,"May, '20",Monthly,"May, 2020",427,395,32,7.50%
2020,May,City/Town,Rome,"May, '20",Monthly,"May, 2020",469,434,35,7.50%
2020,May,City/Town,Sandy River Plantation,"May, '20",Monthly,"May, 2020",67,62,5,7.50%
2020,May,City/Town,Atkinson,"May, '20",Monthly,"May, 2020",119,110,9,7.60%
2020,May,City/Town,Frenchville,"May, '20",Monthly,"May, 2020",422,390,32,7.60%
2020,May,City/Town,Machias,"May, '20",Monthly,"May, 2020",921,851,70,7.60%
2020,May,City/Town,Pittston,"May, '20",Monthly,"May, 2020","1,502","1,388",114,7.60%
2020,May,City/Town,Stockton Springs,"May, '20",Monthly,"May, 2020",819,757,62,7.60%
2020,May,City/Town,Warren,"May, '20",Monthly,"May, 2020","2,288","2,113",175,7.60%
2020,May,City/Town,Wiscasset,"May, '20",Monthly,"May, 2020","2,219","2,051",168,7.60%
2020,May,City/Town,Acton,"May, '20",Monthly,"May, 2020","1,297","1,197",100,7.70%
2020,May,City/Town,China,"May, '20",Monthly,"May, 2020","2,140","1,976",164,7.70%
2020,May,City/Town,East Central Franklin Unorg,"May, '20",Monthly,"May, 2020",379,350,29,7.70%
2020,May,City/Town,New Limerick,"May, '20",Monthly,"May, 2020",246,227,19,7.70%
2020,May,City/Town,Princeton,"May, '20",Monthly,"May, 2020",336,310,26,7.70%
2020,May,City/Town,Sedgwick,"May, '20",Monthly,"May, 2020",531,490,41,7.70%
2020,May,City/Town,South Franklin Unorg,"May, '20",Monthly,"May, 2020",13,12,1,7.70%
2020,May,City/Town,Starks,"May, '20",Monthly,"May, 2020",300,277,23,7.70%
2020,May,City/Town,Vienna,"May, '20",Monthly,"May, 2020",259,239,20,7.70%
2020,May,City/Town,Winthrop,"May, '20",Monthly,"May, 2020","3,195","2,948",247,7.70%
2020,May,City/Town,Byron,"May, '20",Monthly,"May, 2020",64,59,5,7.80%
2020,May,City/Town,East Machias,"May, '20",Monthly,"May, 2020",605,558,47,7.80%
2020,May,City/Town,Eliot,"May, '20",Monthly,"May, 2020","3,891","3,589",302,7.80%
2020,May,City/Town,Hampden,"May, '20",Monthly,"May, 2020","4,194","3,867",327,7.80%
2020,May,City/Town,Montville,"May, '20",Monthly,"May, 2020",575,530,45,7.80%
2020,May,City/Town,New Sweden,"May, '20",Monthly,"May, 2020",282,260,22,7.80%
2020,May,City/Town,North Yarmouth,"May, '20",Monthly,"May, 2020","2,167","1,998",169,7.80%
2020,May,City/Town,Northeast Somerset Unorg,"May, '20",Monthly,"May, 2020",179,165,14,7.80%
2020,May,City/Town,Sorrento,"May, '20",Monthly,"May, 2020",116,107,9,7.80%
2020,May,City/Town,Waldoboro,"May, '20",Monthly,"May, 2020","2,415","2,227",188,7.80%
2020,May,City/Town,Alfred,"May, '20",Monthly,"May, 2020","1,486","1,368",118,7.90%
2020,May,City/Town,Orrington,"May, '20",Monthly,"May, 2020","2,021","1,861",160,7.90%
2020,May,City/Town,Otisfield,"May, '20",Monthly,"May, 2020","1,009",929,80,7.90%
2020,May,City/Town,Winslow,"May, '20",Monthly,"May, 2020","3,861","3,555",306,7.90%
2020,May,City/Town,Baileyville,"May, '20",Monthly,"May, 2020",635,584,51,8.00%
2020,May,City/Town,Brighton Plantation,"May, '20",Monthly,"May, 2020",25,23,2,8.00%
2020,May,City/Town,Easton,"May, '20",Monthly,"May, 2020",527,485,42,8.00%
2020,May,City/Town,Exeter,"May, '20",Monthly,"May, 2020",452,416,36,8.00%
2020,May,City/Town,Harpswell,"May, '20",Monthly,"May, 2020","2,458","2,262",196,8.00%
2020,May,City/Town,Newcastle,"May, '20",Monthly,"May, 2020",837,770,67,8.00%
2020,May,City/Town,North Penobscot Unorg,"May, '20",Monthly,"May, 2020",175,161,14,8.00%
2020,May,City/Town,Poland,"May, '20",Monthly,"May, 2020","3,079","2,833",246,8.00%
2020,May,City/Town,Sabattus,"May, '20",Monthly,"May, 2020","2,944","2,709",235,8.00%
2020,May,City/Town,St  Agatha,"May, '20",Monthly,"May, 2020",327,301,26,8.00%
2020,May,City/Town,Topsham,"May, '20",Monthly,"May, 2020","5,043","4,638",405,8.00%
2020,May,City/Town,Westmanland,"May, '20",Monthly,"May, 2020",25,23,2,8.00%
2020,May,City/Town,Belmont,"May, '20",Monthly,"May, 2020",506,465,41,8.10%
2020,May,City/Town,Brooks,"May, '20",Monthly,"May, 2020",546,502,44,8.10%
2020,May,City/Town,Carmel,"May, '20",Monthly,"May, 2020","1,682","1,546",136,8.10%
2020,May,City/Town,Hope,"May, '20",Monthly,"May, 2020",867,797,70,8.10%
2020,May,City/Town,Lowell,"May, '20",Monthly,"May, 2020",136,125,11,8.10%
2020,May,City/Town,Newburgh,"May, '20",Monthly,"May, 2020",836,768,68,8.10%
2020,May,City/Town,North Berwick,"May, '20",Monthly,"May, 2020","2,532","2,327",205,8.10%
2020,May,City/Town,Owls Head,"May, '20",Monthly,"May, 2020",819,753,66,8.10%
2020,May,City/Town,Robbinston,"May, '20",Monthly,"May, 2020",234,215,19,8.10%
2020,May,City/Town,Springfield,"May, '20",Monthly,"May, 2020",148,136,12,8.10%
2020,May,City/Town,West Gardiner,"May, '20",Monthly,"May, 2020","1,774","1,630",144,8.10%
2020,May,City/Town,Buckfield,"May, '20",Monthly,"May, 2020","1,059",972,87,8.20%
2020,May,City/Town,Chelsea,"May, '20",Monthly,"May, 2020","1,398","1,284",114,8.20%
2020,May,City/Town,Chesterville,"May, '20",Monthly,"May, 2020",594,545,49,8.20%
2020,May,City/Town,Clifton,"May, '20",Monthly,"May, 2020",391,359,32,8.20%
2020,May,City/Town,Connor Unorg,"May, '20",Monthly,"May, 2020",159,146,13,8.20%
2020,May,City/Town,Cornville,"May, '20",Monthly,"May, 2020",756,694,62,8.20%
2020,May,City/Town,Deer Isle,"May, '20",Monthly,"May, 2020",793,728,65,8.20%
2020,May,City/Town,Dresden,"May, '20",Monthly,"May, 2020",907,833,74,8.20%
2020,May,City/Town,Greene,"May, '20",Monthly,"May, 2020","2,512","2,306",206,8.20%
2020,May,City/Town,North Washington Unorg,"May, '20",Monthly,"May, 2020",158,145,13,8.20%
2020,May,City/Town,Otis,"May, '20",Monthly,"May, 2020",354,325,29,8.20%
2020,May,City/Town,Shapleigh,"May, '20",Monthly,"May, 2020","1,304","1,197",107,8.20%
2020,May,City/Town,Turner,"May, '20",Monthly,"May, 2020","3,108","2,853",255,8.20%
2020,May,City/Town,Wales,"May, '20",Monthly,"May, 2020",785,721,64,8.20%
2020,May,City/Town,Central Somerset Unorg,"May, '20",Monthly,"May, 2020",145,133,12,8.30%
2020,May,City/Town,Dayton,"May, '20",Monthly,"May, 2020","1,096","1,005",91,8.30%
2020,May,City/Town,Dennysville,"May, '20",Monthly,"May, 2020",121,111,10,8.30%
2020,May,City/Town,Fort Fairfield,"May, '20",Monthly,"May, 2020","1,290","1,183",107,8.30%
2020,May,City/Town,Frenchboro,"May, '20",Monthly,"May, 2020",24,22,2,8.30%
2020,May,City/Town,Kingman Unorg,"May, '20",Monthly,"May, 2020",72,66,6,8.30%
2020,May,City/Town,Kingsbury Plantation,"May, '20",Monthly,"May, 2020",12,11,1,8.30%
2020,May,City/Town,Lyman,"May, '20",Monthly,"May, 2020","2,235","2,049",186,8.30%
2020,May,City/Town,Newfield,"May, '20",Monthly,"May, 2020",673,617,56,8.30%
2020,May,City/Town,Northport,"May, '20",Monthly,"May, 2020",841,771,70,8.30%
2020,May,City/Town,Parsonsfield,"May, '20",Monthly,"May, 2020",949,870,79,8.30%
2020,May,City/Town,Perham,"May, '20",Monthly,"May, 2020",157,144,13,8.30%
2020,May,City/Town,Sidney,"May, '20",Monthly,"May, 2020","2,409","2,209",200,8.30%
2020,May,City/Town,Stetson,"May, '20",Monthly,"May, 2020",540,495,45,8.30%
2020,May,City/Town,Surry,"May, '20",Monthly,"May, 2020",803,736,67,8.30%
2020,May,City/Town,Winter Harbor,"May, '20",Monthly,"May, 2020",217,199,18,8.30%
2020,May,City/Town,Belfast,"May, '20",Monthly,"May, 2020","3,055","2,798",257,8.40%
2020,May,City/Town,Burnham,"May, '20",Monthly,"May, 2020",560,513,47,8.40%
2020,May,City/Town,Cambridge,"May, '20",Monthly,"May, 2020",166,152,14,8.40%
2020,May,City/Town,Hebron,"May, '20",Monthly,"May, 2020",787,721,66,8.40%
2020,May,City/Town,Jay,"May, '20",Monthly,"May, 2020","2,102","1,926",176,8.40%
2020,May,City/Town,Phillips,"May, '20",Monthly,"May, 2020",368,337,31,8.40%
2020,May,City/Town,Presque Isle,"May, '20",Monthly,"May, 2020","4,380","4,010",370,8.40%
2020,May,City/Town,Benton,"May, '20",Monthly,"May, 2020","1,313","1,201",112,8.50%
2020,May,City/Town,Cape Elizabeth,"May, '20",Monthly,"May, 2020","4,810","4,402",408,8.50%
2020,May,City/Town,Cooper,"May, '20",Monthly,"May, 2020",59,54,5,8.50%
2020,May,City/Town,Greenbush,"May, '20",Monthly,"May, 2020",773,707,66,8.50%
2020,May,City/Town,Hermon,"May, '20",Monthly,"May, 2020","3,395","3,107",288,8.50%
2020,May,City/Town,Livermore Falls,"May, '20",Monthly,"May, 2020","1,263","1,156",107,8.50%
2020,May,City/Town,Nobleboro,"May, '20",Monthly,"May, 2020",940,860,80,8.50%
2020,May,City/Town,Richmond,"May, '20",Monthly,"May, 2020","1,920","1,756",164,8.50%
2020,May,City/Town,York,"May, '20",Monthly,"May, 2020","6,708","6,136",572,8.50%
2020,May,City/Town,Brunswick,"May, '20",Monthly,"May, 2020","10,818","9,892",926,8.60%
2020,May,City/Town,Central Aroostook Unorg,"May, '20",Monthly,"May, 2020",70,64,6,8.60%
2020,May,City/Town,Denmark,"May, '20",Monthly,"May, 2020",510,466,44,8.60%
2020,May,City/Town,Grand Lake Stream Plantation,"May, '20",Monthly,"May, 2020",35,32,3,8.60%
2020,May,City/Town,Hallowell,"May, '20",Monthly,"May, 2020","1,195","1,092",103,8.60%
