County,Date,Geofips,Month,Year,Civilian Labor Force,Employment,Number of Records,Unemployment,Unemployment Rate
Adams,12/1/09,53001,12,2009,7753,6724,1,1029,13.30%
Asotin,12/1/09,53003,12,2009,10526,9404,1,1122,10.70%
Clallam,12/1/09,53009,12,2009,30258,26803,1,3455,11.40%
Columbia,12/1/09,53013,12,2009,1603,1409,1,194,12.10%
Cowlitz,12/1/09,53015,12,2009,45701,38976,1,6725,14.70%
Douglas,12/1/09,53017,12,2009,20326,18239,1,2087,10.30%
Ferry,12/1/09,53019,12,2009,3065,2573,1,492,16.10%
Franklin,12/1/09,53021,12,2009,36546,32496,1,4050,11.10%
Garfield,12/1/09,53023,12,2009,1018,911,1,107,10.50%
Grant,12/1/09,53025,12,2009,38901,33331,1,5570,14.30%
Grays Harbor,12/1/09,53027,12,2009,31535,26868,1,4667,14.80%
Island,12/1/09,53029,12,2009,33246,29870,1,3376,10.20%
Jefferson,12/1/09,53031,12,2009,13082,11746,1,1336,10.20%
King,12/1/09,53033,12,2009,1108799,1009164,1,99635,9.00%
Kitsap,12/1/09,53035,12,2009,125939,115394,1,10545,8.40%
Kittitas,12/1/09,53037,12,2009,20737,18612,1,2125,10.20%
Klickitat,12/1/09,53039,12,2009,10707,9306,1,1401,13.10%
Lewis,12/1/09,53041,12,2009,31688,26811,1,4877,15.40%
Lincoln,12/1/09,53043,12,2009,4739,4272,1,467,9.90%
Mason,12/1/09,53045,12,2009,25596,22536,1,3060,12.00%
Okanogan,12/1/09,53047,12,2009,19518,16721,1,2797,14.30%
Pacific,12/1/09,53049,12,2009,9461,8165,1,1296,13.70%
Pend Oreille,12/1/09,53051,12,2009,5565,4650,1,915,16.40%
Pierce,12/1/09,53053,12,2009,401356,358166,1,43190,10.80%
San Juan,12/1/09,53055,12,2009,7855,7170,1,685,8.70%
Skagit,12/1/09,53057,12,2009,58299,51252,1,7047,12.10%
Skamania,12/1/09,53059,12,2009,5223,4446,1,777,14.90%
Snohomish,12/1/09,53061,12,2009,381863,340777,1,41086,10.80%
Spokane,12/1/09,53063,12,2009,242023,216295,1,25728,10.60%
Stevens,12/1/09,53065,12,2009,18881,16084,1,2797,14.80%
Thurston,12/1/09,53067,12,2009,132541,120912,1,11629,8.80%
Wahkiakum,12/1/09,53069,12,2009,1554,1297,1,257,16.50%
Walla Walla,12/1/09,53071,12,2009,30082,27586,1,2496,8.30%
Whatcom,12/1/09,53073,12,2009,107299,97064,1,10235,9.50%
Whitman,12/1/09,53075,12,2009,21937,20637,1,1300,5.90%
Yakima,12/1/09,53077,12,2009,118999,104387,1,14612,12.30%
Adams,12/1/10,53001,12,2010,7750,6729,1,1021,13.20%
Asotin,12/1/10,53003,12,2010,10060,9279,1,781,7.80%
Clallam,12/1/10,53009,12,2010,28979,25790,1,3189,11.00%
Columbia,12/1/10,53013,12,2010,1904,1718,1,186,9.80%
Cowlitz,12/1/10,53015,12,2010,45609,40292,1,5317,11.70%
Douglas,12/1/10,53017,12,2010,18207,16267,1,1940,10.70%
Ferry,12/1/10,53019,12,2010,2560,2130,1,430,16.80%
Franklin,12/1/10,53021,12,2010,36748,33039,1,3709,10.10%
Garfield,12/1/10,53023,12,2010,986,910,1,76,7.70%
Grant,12/1/10,53025,12,2010,39712,34605,1,5107,12.90%
Grays Harbor,12/1/10,53027,12,2010,30106,25967,1,4139,13.70%
Island,12/1/10,53029,12,2010,33190,30231,1,2959,8.90%
Jefferson,12/1/10,53031,12,2010,12329,11073,1,1256,10.20%
King,12/1/10,53033,12,2010,1099571,1005817,1,93754,8.50%
Kitsap,12/1/10,53035,12,2010,120059,110368,1,9691,8.10%
Kittitas,12/1/10,53037,12,2010,20684,18736,1,1948,9.40%
Klickitat,12/1/10,53039,12,2010,9553,8401,1,1152,12.10%
Lewis,12/1/10,53041,12,2010,33051,28721,1,4330,13.10%
Lincoln,12/1/10,53043,12,2010,5185,4741,1,444,8.60%
Mason,12/1/10,53045,12,2010,24644,21869,1,2775,11.30%
Okanogan,12/1/10,53047,12,2010,19522,17024,1,2498,12.80%
Pacific,12/1/10,53049,12,2010,8530,7405,1,1125,13.20%
Pend Oreille,12/1/10,53051,12,2010,5035,4326,1,709,14.10%
Pierce,12/1/10,53053,12,2010,394781,356311,1,38470,9.70%
San Juan,12/1/10,53055,12,2010,7714,7093,1,621,8.10%
Skagit,12/1/10,53057,12,2010,57855,51617,1,6238,10.80%
Skamania,12/1/10,53059,12,2010,5169,4532,1,637,12.30%
Snohomish,12/1/10,53061,12,2010,384467,345188,1,39279,10.20%
Spokane,12/1/10,53063,12,2010,237170,214043,1,23127,9.80%
Stevens,12/1/10,53065,12,2010,18852,16444,1,2408,12.80%
Thurston,12/1/10,53067,12,2010,126198,115527,1,10671,8.50%
Wahkiakum,12/1/10,53069,12,2010,1433,1212,1,221,15.40%
Walla Walla,12/1/10,53071,12,2010,29248,26951,1,2297,7.90%
Whatcom,12/1/10,53073,12,2010,103498,94194,1,9304,9.00%
Whitman,12/1/10,53075,12,2010,22690,21405,1,1285,5.70%
Yakima,12/1/10,53077,12,2010,114826,100992,1,13834,12.00%
Adams,12/1/11,53001,12,2011,7672,6709,1,963,12.60%
Asotin,12/1/11,53003,12,2011,9978,9183,1,795,8.00%
Clallam,12/1/11,53009,12,2011,28412,25199,1,3213,11.30%
Columbia,12/1/11,53013,12,2011,1844,1666,1,178,9.70%
Cowlitz,12/1/11,53015,12,2011,44834,39738,1,5096,11.40%
Douglas,12/1/11,53017,12,2011,18222,16287,1,1935,10.60%
Ferry,12/1/11,53019,12,2011,2506,2061,1,445,17.80%
Franklin,12/1/11,53021,12,2011,37135,32842,1,4293,11.60%
Garfield,12/1/11,53023,12,2011,966,890,1,76,7.90%
Grant,12/1/11,53025,12,2011,40094,35148,1,4946,12.30%
Grays Harbor,12/1/11,53027,12,2011,29330,25130,1,4200,14.30%
Island,12/1/11,53029,12,2011,32792,29913,1,2879,8.80%
Jefferson,12/1/11,53031,12,2011,11861,10584,1,1277,10.80%
King,12/1/11,53033,12,2011,1110805,1033453,1,77352,7.00%
Kitsap,12/1/11,53035,12,2011,118006,108327,1,9679,8.20%
Kittitas,12/1/11,53037,12,2011,20359,18446,1,1913,9.40%
Klickitat,12/1/11,53039,12,2011,9487,8394,1,1093,11.50%
Lewis,12/1/11,53041,12,2011,32450,28245,1,4205,13.00%
Lincoln,12/1/11,53043,12,2011,5179,4752,1,427,8.20%
Mason,12/1/11,53045,12,2011,23701,20943,1,2758,11.60%
Okanogan,12/1/11,53047,12,2011,19431,17088,1,2343,12.10%
Pacific,12/1/11,53049,12,2011,8179,7106,1,1073,13.10%
Pend Oreille,12/1/11,53051,12,2011,4865,4215,1,650,13.40%
Pierce,12/1/11,53053,12,2011,391898,353904,1,37994,9.70%
San Juan,12/1/11,53055,12,2011,7546,6959,1,587,7.80%
Skagit,12/1/11,53057,12,2011,56862,50753,1,6109,10.70%
Skamania,12/1/11,53059,12,2011,5106,4530,1,576,11.30%
Snohomish,12/1/11,53061,12,2011,383409,351898,1,31511,8.20%
Spokane,12/1/11,53063,12,2011,233396,211310,1,22086,9.50%
Stevens,12/1/11,53065,12,2011,18408,16110,1,2298,12.50%
Thurston,12/1/11,53067,12,2011,124279,113287,1,10992,8.80%
Wahkiakum,12/1/11,53069,12,2011,1393,1203,1,190,13.60%
Walla Walla,12/1/11,53071,12,2011,29078,26806,1,2272,7.80%
Whatcom,12/1/11,53073,12,2011,102877,93953,1,8924,8.70%
Whitman,12/1/11,53075,12,2011,22755,21509,1,1246,5.50%
Yakima,12/1/11,53077,12,2011,115596,100872,1,14724,12.70%
Adams,12/1/12,53001,12,2012,7600,6721,1,879,11.60%
Asotin,12/1/12,53003,12,2012,9928,9210,1,718,7.20%
Clallam,12/1/12,53009,12,2012,27938,25089,1,2849,10.20%
Clark,12/1/12,53011,12,2012,211352,192439,1,18913,8.90%
Columbia,12/1/12,53013,12,2012,1773,1625,1,148,8.30%
Cowlitz,12/1/12,53015,12,2012,44318,39804,1,4514,10.20%
Douglas,12/1/12,53017,12,2012,18071,16272,1,1799,10.00%
Ferry,12/1/12,53019,12,2012,2353,1987,1,366,15.60%
Franklin,12/1/12,53021,12,2012,37234,33059,1,4175,11.20%
Garfield,12/1/12,53023,12,2012,970,886,1,84,8.70%
Grant,12/1/12,53025,12,2012,40563,36042,1,4521,11.10%
Grays Harbor,12/1/12,53027,12,2012,28242,24658,1,3584,12.70%
Island,12/1/12,53029,12,2012,32468,29927,1,2541,7.80%
Jefferson,12/1/12,53031,12,2012,11863,10712,1,1151,9.70%
King,12/1/12,53033,12,2012,1120738,1061745,1,58993,5.30%
Kitsap,12/1/12,53035,12,2012,116271,107619,1,8652,7.40%
Kittitas,12/1/12,53037,12,2012,19901,18215,1,1686,8.50%
Klickitat,12/1/12,53039,12,2012,9322,8280,1,1042,11.20%
Lewis,12/1/12,53041,12,2012,31947,28302,1,3645,11.40%
Lincoln,12/1/12,53043,12,2012,5129,4736,1,393,7.70%
Mason,12/1/12,53045,12,2012,23579,21108,1,2471,10.50%
Okanogan,12/1/12,53047,12,2012,18959,16889,1,2070,10.90%
Pacific,12/1/12,53049,12,2012,7942,6933,1,1009,12.70%
Pend Oreille,12/1/12,53051,12,2012,4846,4226,1,620,12.80%
Pierce,12/1/12,53053,12,2012,390552,356328,1,34224,8.80%
San Juan,12/1/12,53055,12,2012,7662,7107,1,555,7.20%
Skagit,12/1/12,53057,12,2012,56692,51302,1,5390,9.50%
Skamania,12/1/12,53059,12,2012,5093,4535,1,558,11.00%
Snohomish,12/1/12,53061,12,2012,383582,359988,1,23594,6.20%
Spokane,12/1/12,53063,12,2012,232317,211868,1,20449,8.80%
Stevens,12/1/12,53065,12,2012,18347,16134,1,2213,12.10%
Thurston,12/1/12,53067,12,2012,124641,114748,1,9893,7.90%
Wahkiakum,12/1/12,53069,12,2012,1343,1164,1,179,13.30%
Walla Walla,12/1/12,53071,12,2012,28650,26508,1,2142,7.50%
Whatcom,12/1/12,53073,12,2012,103798,95947,1,7851,7.60%
Whitman,12/1/12,53075,12,2012,22579,21338,1,1241,5.50%
Yakima,12/1/12,53077,12,2012,114403,100803,1,13600,11.90%
Adams,12/1/13,53001,12,2013,7838,7042,1,796,10.20%
Asotin,12/1/13,53003,12,2013,9644,9063,1,581,6.00%
Clallam,12/1/13,53009,12,2013,26804,24267,1,2537,9.50%
Clark,12/1/13,53011,12,2013,210249,194330,1,15919,7.60%
Columbia,12/1/13,53013,12,2013,1711,1582,1,129,7.50%
Cowlitz,12/1/13,53015,12,2013,43442,39537,1,3905,9.00%
Douglas,12/1/13,53017,12,2013,17772,16154,1,1618,9.10%
Ferry,12/1/13,53019,12,2013,2360,2042,1,318,13.50%
Franklin,12/1/13,53021,12,2013,36398,32421,1,3977,10.90%
Garfield,12/1/13,53023,12,2013,915,848,1,67,7.30%
Grant,12/1/13,53025,12,2013,40585,36370,1,4215,10.40%
Grays Harbor,12/1/13,53027,12,2013,27395,24106,1,3289,12.00%
Island,12/1/13,53029,12,2013,31675,29464,1,2211,7.00%
Jefferson,12/1/13,53031,12,2013,11211,10219,1,992,8.80%
King,12/1/13,53033,12,2013,1139815,1086880,1,52935,4.60%
Kitsap,12/1/13,53035,12,2013,114345,107031,1,7314,6.40%
Kittitas,12/1/13,53037,12,2013,19369,17875,1,1494,7.70%
Klickitat,12/1/13,53039,12,2013,8971,8093,1,878,9.80%
Lewis,12/1/13,53041,12,2013,31273,28137,1,3136,10.00%
Lincoln,12/1/13,53043,12,2013,4991,4640,1,351,7.00%
Mason,12/1/13,53045,12,2013,23381,21130,1,2251,9.60%
Okanogan,12/1/13,53047,12,2013,18762,16912,1,1850,9.90%
Pacific,12/1/13,53049,12,2013,7972,7053,1,919,11.50%
Pend Oreille,12/1/13,53051,12,2013,4679,4144,1,535,11.40%
Pierce,12/1/13,53053,12,2013,388427,359135,1,29292,7.50%
San Juan,12/1/13,53055,12,2013,7158,6729,1,429,6.00%
Skagit,12/1/13,53057,12,2013,56194,51564,1,4630,8.20%
Skamania,12/1/13,53059,12,2013,5035,4552,1,483,9.60%
Snohomish,12/1/13,53061,12,2013,389238,368543,1,20695,5.30%
Spokane,12/1/13,53063,12,2013,228642,210969,1,17673,7.70%
Stevens,12/1/13,53065,12,2013,17697,15830,1,1867,10.50%
Thurston,12/1/13,53067,12,2013,123801,115152,1,8649,7.00%
Wahkiakum,12/1/13,53069,12,2013,1290,1138,1,152,11.80%
Walla Walla,12/1/13,53071,12,2013,27445,25479,1,1966,7.20%
Whatcom,12/1/13,53073,12,2013,102337,95385,1,6952,6.80%
Whitman,12/1/13,53075,12,2013,22114,21025,1,1089,4.90%
Yakima,12/1/13,53077,12,2013,112408,99456,1,12952,11.50%
Adams,12/1/14,53001,12,2014,8047,7245,1,802,10.00%
Asotin,12/1/14,53003,12,2014,9831,9332,1,499,5.10%
Clallam,12/1/14,53009,12,2014,26676,24324,1,2352,8.80%
Clark,12/1/14,53011,12,2014,214313,200034,1,14279,6.70%
Columbia,12/1/14,53013,12,2014,1746,1604,1,142,8.10%
Cowlitz,12/1/14,53015,12,2014,44662,41151,1,3511,7.90%
Douglas,12/1/14,53017,12,2014,18640,17168,1,1472,7.90%
Ferry,12/1/14,53019,12,2014,2404,2118,1,286,11.90%
Franklin,12/1/14,53021,12,2014,37330,33484,1,3846,10.30%
Garfield,12/1/14,53023,12,2014,925,859,1,66,7.10%
Grant,12/1/14,53025,12,2014,42917,38790,1,4127,9.60%
Grays Harbor,12/1/14,53027,12,2014,27247,24533,1,2714,10.00%
Island,12/1/14,53029,12,2014,32070,29951,1,2119,6.60%
Jefferson,12/1/14,53031,12,2014,11143,10214,1,929,8.30%
King,12/1/14,53033,12,2014,1162308,1115302,1,47006,4.00%
Kitsap,12/1/14,53035,12,2014,115712,108962,1,6750,5.80%
Kittitas,12/1/14,53037,12,2014,20578,19189,1,1389,6.70%
Klickitat,12/1/14,53039,12,2014,9111,8342,1,769,8.40%
Lewis,12/1/14,53041,12,2014,30661,27833,1,2828,9.20%
Lincoln,12/1/14,53043,12,2014,4873,4561,1,312,6.40%
Mason,12/1/14,53045,12,2014,23278,21377,1,1901,8.20%
Okanogan,12/1/14,53047,12,2014,19754,17990,1,1764,8.90%
Pacific,12/1/14,53049,12,2014,7864,7094,1,770,9.80%
Pend Oreille,12/1/14,53051,12,2014,4658,4177,1,481,10.30%
Pierce,12/1/14,53053,12,2014,395345,369012,1,26333,6.70%
San Juan,12/1/14,53055,12,2014,7381,6968,1,413,5.60%
Skagit,12/1/14,53057,12,2014,56627,52575,1,4052,7.20%
Skamania,12/1/14,53059,12,2014,5050,4630,1,420,8.30%
Snohomish,12/1/14,53061,12,2014,396384,378774,1,17610,4.40%
Spokane,12/1/14,53063,12,2014,230289,213944,1,16345,7.10%
Stevens,12/1/14,53065,12,2014,17684,15949,1,1735,9.80%
Thurston,12/1/14,53067,12,2014,126561,118669,1,7892,6.20%
Wahkiakum,12/1/14,53069,12,2014,1285,1161,1,124,9.60%
Walla Walla,12/1/14,53071,12,2014,27701,25887,1,1814,6.50%
Whatcom,12/1/14,53073,12,2014,103164,96715,1,6449,6.30%
