"state_fips","state_short","state","area","area_type","fips","date","week","month","year","employment","labor_force","unemployment"
"1","AL","Alabama","Enterprise","City",NA,2019-05-31,NA,5,2019,10934,11209,275
"1","AL","Alabama","Florence","City",NA,2019-05-31,NA,5,2019,18086,18588,502
"1","AL","Alabama","Gadsden","City",NA,2019-05-31,NA,5,2019,12811,13259,448
"1","AL","Alabama","Homewood","City",NA,2019-05-31,NA,5,2019,14005,14243,238
"1","AL","Alabama","Hoover","City",NA,2019-05-31,NA,5,2019,44834,45651,817
"1","AL","Alabama","Huntsville","City",NA,2019-05-31,NA,5,2019,96468,98685,2217
"1","AL","Alabama","Madison","City",NA,2019-05-31,NA,5,2019,25937,26430,493
"1","AL","Alabama","Mobile","City",NA,2019-05-31,NA,5,2019,82714,85661,2947
"1","AL","Alabama","Montgomery","City",NA,2019-05-31,NA,5,2019,89937,92330,2393
"1","AL","Alabama","Opelika","City",NA,2019-05-31,NA,5,2019,13858,14241,383
"1","AL","Alabama","Phenix","City",NA,2019-05-31,NA,5,2019,14892,15249,357
"1","AL","Alabama","Prattville","City",NA,2019-05-31,NA,5,2019,16919,17288,369
"1","AL","Alabama","Prichard","City",NA,2019-05-31,NA,5,2019,7492,7861,369
"1","AL","Alabama","Selma","City",NA,2019-05-31,NA,5,2019,5725,6052,327
"1","AL","Alabama","Tuscaloosa","City",NA,2019-05-31,NA,5,2019,46404,47722,1318
"1","AL","Alabama","Vestavia Hills","City",NA,2019-05-31,NA,5,2019,17802,18080,278
"1","AL","Alabama","Athens","City",NA,2019-05-31,NA,5,2019,11766,12030,264
"1","AL","Alabama","Daphne","City",NA,2019-05-31,NA,5,2019,12516,12797,281
"1","AL","Alabama","Northport","City",NA,2019-05-31,NA,5,2019,13488,13745,257
"1","AL","Alabama","Alabaster","City",NA,2019-06-30,NA,6,2019,17971,18395,424
"1","AL","Alabama","Anniston","City",NA,2019-06-30,NA,6,2019,7801,8178,377
"1","AL","Alabama","Auburn","City",NA,2019-06-30,NA,6,2019,29648,30648,1000
"1","AL","Alabama","Bessemer","City",NA,2019-06-30,NA,6,2019,9493,9926,433
"1","AL","Alabama","Birmingham","City",NA,2019-06-30,NA,6,2019,89673,93293,3620
"1","AL","Alabama","Decatur","City",NA,2019-06-30,NA,6,2019,26506,27323,817
"1","AL","Alabama","Dothan","City",NA,2019-06-30,NA,6,2019,29163,30183,1020
"1","AL","Alabama","Enterprise","City",NA,2019-06-30,NA,6,2019,10951,11299,348
"1","AL","Alabama","Florence","City",NA,2019-06-30,NA,6,2019,17881,18560,679
"1","AL","Alabama","Gadsden","City",NA,2019-06-30,NA,6,2019,12753,13369,616
"1","AL","Alabama","Homewood","City",NA,2019-06-30,NA,6,2019,13999,14314,315
"1","AL","Alabama","Hoover","City",NA,2019-06-30,NA,6,2019,44817,45882,1065
"1","AL","Alabama","Huntsville","City",NA,2019-06-30,NA,6,2019,96008,99054,3046
"1","AL","Alabama","Madison","City",NA,2019-06-30,NA,6,2019,25816,26482,666
"1","AL","Alabama","Mobile","City",NA,2019-06-30,NA,6,2019,82550,86315,3765
"1","AL","Alabama","Montgomery","City",NA,2019-06-30,NA,6,2019,89325,92432,3107
"1","AL","Alabama","Opelika","City",NA,2019-06-30,NA,6,2019,13811,14304,493
"1","AL","Alabama","Phenix","City",NA,2019-06-30,NA,6,2019,14759,15234,475
"1","AL","Alabama","Prattville","City",NA,2019-06-30,NA,6,2019,16823,17306,483
"1","AL","Alabama","Prichard","City",NA,2019-06-30,NA,6,2019,7477,7981,504
"1","AL","Alabama","Selma","City",NA,2019-06-30,NA,6,2019,5616,6032,416
"1","AL","Alabama","Tuscaloosa","City",NA,2019-06-30,NA,6,2019,45959,47728,1769
"1","AL","Alabama","Vestavia Hills","City",NA,2019-06-30,NA,6,2019,17795,18174,379
"1","AL","Alabama","Athens","City",NA,2019-06-30,NA,6,2019,11726,12065,339
"1","AL","Alabama","Daphne","City",NA,2019-06-30,NA,6,2019,12631,12995,364
"1","AL","Alabama","Northport","City",NA,2019-06-30,NA,6,2019,13359,13696,337
"1","AL","Alabama","Alabaster","City",NA,2019-07-31,NA,7,2019,18020,18398,378
"1","AL","Alabama","Anniston","City",NA,2019-07-31,NA,7,2019,7783,8169,386
"1","AL","Alabama","Auburn","City",NA,2019-07-31,NA,7,2019,29813,30692,879
"1","AL","Alabama","Bessemer","City",NA,2019-07-31,NA,7,2019,9518,9933,415
"1","AL","Alabama","Birmingham","City",NA,2019-07-31,NA,7,2019,89908,93450,3542
"1","AL","Alabama","Decatur","City",NA,2019-07-31,NA,7,2019,26469,27238,769
"1","AL","Alabama","Dothan","City",NA,2019-07-31,NA,7,2019,29327,30275,948
"1","AL","Alabama","Enterprise","City",NA,2019-07-31,NA,7,2019,10897,11207,310
"1","AL","Alabama","Florence","City",NA,2019-07-31,NA,7,2019,17976,18629,653
"1","AL","Alabama","Gadsden","City",NA,2019-07-31,NA,7,2019,12661,13242,581
"1","AL","Alabama","Homewood","City",NA,2019-07-31,NA,7,2019,14036,14324,288
"1","AL","Alabama","Hoover","City",NA,2019-07-31,NA,7,2019,44937,45907,970
"1","AL","Alabama","Huntsville","City",NA,2019-07-31,NA,7,2019,96179,99049,2870
"1","AL","Alabama","Madison","City",NA,2019-07-31,NA,7,2019,25866,26472,606
"1","AL","Alabama","Mobile","City",NA,2019-07-31,NA,7,2019,82207,85844,3637
"1","AL","Alabama","Montgomery","City",NA,2019-07-31,NA,7,2019,89190,92188,2998
"1","AL","Alabama","Opelika","City",NA,2019-07-31,NA,7,2019,13888,14360,472
"1","AL","Alabama","Phenix","City",NA,2019-07-31,NA,7,2019,14699,15128,429
"1","AL","Alabama","Prattville","City",NA,2019-07-31,NA,7,2019,16832,17278,446
"1","AL","Alabama","Prichard","City",NA,2019-07-31,NA,7,2019,7446,7955,509
"1","AL","Alabama","Selma","City",NA,2019-07-31,NA,7,2019,5750,6200,450
"1","AL","Alabama","Tuscaloosa","City",NA,2019-07-31,NA,7,2019,45806,47481,1675
"1","AL","Alabama","Vestavia Hills","City",NA,2019-07-31,NA,7,2019,17842,18164,322
"1","AL","Alabama","Athens","City",NA,2019-07-31,NA,7,2019,11775,12073,298
"1","AL","Alabama","Daphne","City",NA,2019-07-31,NA,7,2019,12645,12969,324
"1","AL","Alabama","Northport","City",NA,2019-07-31,NA,7,2019,13314,13628,314
"1","AL","Alabama","Alabaster","City",NA,2019-08-31,NA,8,2019,17967,18353,386
"1","AL","Alabama","Anniston","City",NA,2019-08-31,NA,8,2019,7794,8154,360
"1","AL","Alabama","Auburn","City",NA,2019-08-31,NA,8,2019,29868,30713,845
"1","AL","Alabama","Bessemer","City",NA,2019-08-31,NA,8,2019,9494,9891,397
"1","AL","Alabama","Birmingham","City",NA,2019-08-31,NA,8,2019,89676,93034,3358
"1","AL","Alabama","Decatur","City",NA,2019-08-31,NA,8,2019,26434,27153,719
"1","AL","Alabama","Dothan","City",NA,2019-08-31,NA,8,2019,29067,29971,904
"1","AL","Alabama","Enterprise","City",NA,2019-08-31,NA,8,2019,10855,11178,323
"1","AL","Alabama","Florence","City",NA,2019-08-31,NA,8,2019,17947,18552,605
"1","AL","Alabama","Gadsden","City",NA,2019-08-31,NA,8,2019,12618,13165,547
"1","AL","Alabama","Homewood","City",NA,2019-08-31,NA,8,2019,14000,14280,280
"1","AL","Alabama","Hoover","City",NA,2019-08-31,NA,8,2019,44817,45795,978
"1","AL","Alabama","Huntsville","City",NA,2019-08-31,NA,8,2019,96154,98694,2540
"1","AL","Alabama","Madison","City",NA,2019-08-31,NA,8,2019,25855,26439,584
"1","AL","Alabama","Mobile","City",NA,2019-08-31,NA,8,2019,82447,85889,3442
"1","AL","Alabama","Montgomery","City",NA,2019-08-31,NA,8,2019,88795,91672,2877
"1","AL","Alabama","Opelika","City",NA,2019-08-31,NA,8,2019,13913,14320,407
"1","AL","Alabama","Phenix","City",NA,2019-08-31,NA,8,2019,14687,15126,439
"1","AL","Alabama","Prattville","City",NA,2019-08-31,NA,8,2019,16712,17143,431
"1","AL","Alabama","Prichard","City",NA,2019-08-31,NA,8,2019,7468,7931,463
"1","AL","Alabama","Selma","City",NA,2019-08-31,NA,8,2019,5633,6043,410
"1","AL","Alabama","Tuscaloosa","City",NA,2019-08-31,NA,8,2019,46403,47890,1487
"1","AL","Alabama","Vestavia Hills","City",NA,2019-08-31,NA,8,2019,17796,18137,341
"1","AL","Alabama","Athens","City",NA,2019-08-31,NA,8,2019,11746,12044,298
"1","AL","Alabama","Daphne","City",NA,2019-08-31,NA,8,2019,12416,12739,323
"1","AL","Alabama","Northport","City",NA,2019-08-31,NA,8,2019,13488,13763,275
"1","AL","Alabama","Alabaster","City",NA,2019-09-30,NA,9,2019,17963,18296,333
"1","AL","Alabama","Anniston","City",NA,2019-09-30,NA,9,2019,7780,8075,295
"1","AL","Alabama","Auburn","City",NA,2019-09-30,NA,9,2019,30250,30978,728
"1","AL","Alabama","Bessemer","City",NA,2019-09-30,NA,9,2019,9493,9861,368
"1","AL","Alabama","Birmingham","City",NA,2019-09-30,NA,9,2019,89666,92562,2896
"1","AL","Alabama","Decatur","City",NA,2019-09-30,NA,9,2019,26610,27216,606
"1","AL","Alabama","Dothan","City",NA,2019-09-30,NA,9,2019,29228,29986,758
"1","AL","Alabama","Enterprise","City",NA,2019-09-30,NA,9,2019,10896,11190,294
"1","AL","Alabama","Florence","City",NA,2019-09-30,NA,9,2019,18078,18582,504
"1","AL","Alabama","Gadsden","City",NA,2019-09-30,NA,9,2019,12701,13178,477
"1","AL","Alabama","Homewood","City",NA,2019-09-30,NA,9,2019,13998,14247,249
"1","AL","Alabama","Hoover","City",NA,2019-09-30,NA,9,2019,44810,45661,851
"1","AL","Alabama","Huntsville","City",NA,2019-09-30,NA,9,2019,96447,98657,2210
"1","AL","Alabama","Madison","City",NA,2019-09-30,NA,9,2019,25938,26424,486
"1","AL","Alabama","Mobile","City",NA,2019-09-30,NA,9,2019,83071,86064,2993
"1","AL","Alabama","Montgomery","City",NA,2019-09-30,NA,9,2019,88790,91324,2534
"1","AL","Alabama","Opelika","City",NA,2019-09-30,NA,9,2019,14091,14456,365
"1","AL","Alabama","Phenix","City",NA,2019-09-30,NA,9,2019,14777,15131,354
"1","AL","Alabama","Prattville","City",NA,2019-09-30,NA,9,2019,16725,17115,390
"1","AL","Alabama","Prichard","City",NA,2019-09-30,NA,9,2019,7525,7930,405
"1","AL","Alabama","Selma","City",NA,2019-09-30,NA,9,2019,5750,6112,362
"1","AL","Alabama","Tuscaloosa","City",NA,2019-09-30,NA,9,2019,47144,48427,1283
"1","AL","Alabama","Vestavia Hills","City",NA,2019-09-30,NA,9,2019,17794,18089,295
"1","AL","Alabama","Athens","City",NA,2019-09-30,NA,9,2019,11814,12060,246
"1","AL","Alabama","Daphne","City",NA,2019-09-30,NA,9,2019,12305,12585,280
"1","AL","Alabama","Northport","City",NA,2019-09-30,NA,9,2019,13703,13919,216
"1","AL","Alabama","Alabaster","City",NA,2019-10-31,NA,10,2019,18171,18487,316
"1","AL","Alabama","Anniston","City",NA,2019-10-31,NA,10,2019,7898,8205,307
"1","AL","Alabama","Auburn","City",NA,2019-10-31,NA,10,2019,30657,31390,733
"1","AL","Alabama","Bessemer","City",NA,2019-10-31,NA,10,2019,9603,9987,384
"1","AL","Alabama","Birmingham","City",NA,2019-10-31,NA,10,2019,90712,93553,2841
"1","AL","Alabama","Decatur","City",NA,2019-10-31,NA,10,2019,26774,27413,639
"1","AL","Alabama","Dothan","City",NA,2019-10-31,NA,10,2019,29380,30133,753
"1","AL","Alabama","Enterprise","City",NA,2019-10-31,NA,10,2019,10840,11135,295
"1","AL","Alabama","Florence","City",NA,2019-10-31,NA,10,2019,18193,18701,508
"1","AL","Alabama","Gadsden","City",NA,2019-10-31,NA,10,2019,12789,13302,513
"1","AL","Alabama","Homewood","City",NA,2019-10-31,NA,10,2019,14162,14399,237
"1","AL","Alabama","Hoover","City",NA,2019-10-31,NA,10,2019,45331,46187,856
"1","AL","Alabama","Huntsville","City",NA,2019-10-31,NA,10,2019,97596,99885,2289
"1","AL","Alabama","Madison","City",NA,2019-10-31,NA,10,2019,26243,26738,495
"1","AL","Alabama","Mobile","City",NA,2019-10-31,NA,10,2019,83778,86770,2992
"1","AL","Alabama","Montgomery","City",NA,2019-10-31,NA,10,2019,89459,91966,2507
"1","AL","Alabama","Opelika","City",NA,2019-10-31,NA,10,2019,14281,14631,350
"1","AL","Alabama","Phenix","City",NA,2019-10-31,NA,10,2019,14977,15334,357
"1","AL","Alabama","Prattville","City",NA,2019-10-31,NA,10,2019,16819,17209,390
"1","AL","Alabama","Prichard","City",NA,2019-10-31,NA,10,2019,7589,8017,428
"1","AL","Alabama","Selma","City",NA,2019-10-31,NA,10,2019,5750,6069,319
"1","AL","Alabama","Tuscaloosa","City",NA,2019-10-31,NA,10,2019,47718,48982,1264
"1","AL","Alabama","Vestavia Hills","City",NA,2019-10-31,NA,10,2019,18001,18286,285
"1","AL","Alabama","Athens","City",NA,2019-10-31,NA,10,2019,11921,12169,248
"1","AL","Alabama","Daphne","City",NA,2019-10-31,NA,10,2019,12364,12649,285
"1","AL","Alabama","Northport","City",NA,2019-10-31,NA,10,2019,13870,14108,238
"1","AL","Alabama","Alabaster","City",NA,2019-11-30,NA,11,2019,18216,18544,328
"1","AL","Alabama","Anniston","City",NA,2019-11-30,NA,11,2019,7889,8176,287
"1","AL","Alabama","Auburn","City",NA,2019-11-30,NA,11,2019,30816,31550,734
"1","AL","Alabama","Bessemer","City",NA,2019-11-30,NA,11,2019,9630,9982,352
"1","AL","Alabama","Birmingham","City",NA,2019-11-30,NA,11,2019,90962,93619,2657
"1","AL","Alabama","Decatur","City",NA,2019-11-30,NA,11,2019,26866,27473,607
"1","AL","Alabama","Dothan","City",NA,2019-11-30,NA,11,2019,29388,30134,746
"1","AL","Alabama","Enterprise","City",NA,2019-11-30,NA,11,2019,10801,11085,284
"1","AL","Alabama","Florence","City",NA,2019-11-30,NA,11,2019,18160,18633,473
"1","AL","Alabama","Gadsden","City",NA,2019-11-30,NA,11,2019,12833,13277,444
"1","AL","Alabama","Homewood","City",NA,2019-11-30,NA,11,2019,14201,14434,233
"1","AL","Alabama","Hoover","City",NA,2019-11-30,NA,11,2019,45453,46264,811
"1","AL","Alabama","Huntsville","City",NA,2019-11-30,NA,11,2019,97769,99896,2127
"1","AL","Alabama","Madison","City",NA,2019-11-30,NA,11,2019,26286,26764,478
"1","AL","Alabama","Mobile","City",NA,2019-11-30,NA,11,2019,83721,86582,2861
"1","AL","Alabama","Montgomery","City",NA,2019-11-30,NA,11,2019,89518,91899,2381
"1","AL","Alabama","Opelika","City",NA,2019-11-30,NA,11,2019,14355,14686,331
"1","AL","Alabama","Phenix","City",NA,2019-11-30,NA,11,2019,15029,15371,342
"1","AL","Alabama","Prattville","City",NA,2019-11-30,NA,11,2019,16800,17165,365
"1","AL","Alabama","Prichard","City",NA,2019-11-30,NA,11,2019,7583,7963,380
"1","AL","Alabama","Selma","City",NA,2019-11-30,NA,11,2019,5722,6006,284
"1","AL","Alabama","Tuscaloosa","City",NA,2019-11-30,NA,11,2019,47811,49061,1250
"1","AL","Alabama","Vestavia Hills","City",NA,2019-11-30,NA,11,2019,18051,18332,281
"1","AL","Alabama","Athens","City",NA,2019-11-30,NA,11,2019,11923,12172,249
"1","AL","Alabama","Daphne","City",NA,2019-11-30,NA,11,2019,12291,12577,286
"1","AL","Alabama","Northport","City",NA,2019-11-30,NA,11,2019,13897,14127,230
"1","AL","Alabama","Alabaster","City",NA,2019-12-31,NA,12,2019,18272,18613,341
"1","AL","Alabama","Anniston","City",NA,2019-12-31,NA,12,2019,7863,8156,293
"1","AL","Alabama","Auburn","City",NA,2019-12-31,NA,12,2019,30574,31279,705
"1","AL","Alabama","Bessemer","City",NA,2019-12-31,NA,12,2019,9659,10031,372
"1","AL","Alabama","Birmingham","City",NA,2019-12-31,NA,12,2019,91234,94002,2768
"1","AL","Alabama","Decatur","City",NA,2019-12-31,NA,12,2019,26746,27371,625
"1","AL","Alabama","Dothan","City",NA,2019-12-31,NA,12,2019,29362,30132,770
"1","AL","Alabama","Enterprise","City",NA,2019-12-31,NA,12,2019,10815,11093,278
"1","AL","Alabama","Florence","City",NA,2019-12-31,NA,12,2019,17955,18475,520
"1","AL","Alabama","Gadsden","City",NA,2019-12-31,NA,12,2019,12823,13296,473
"1","AL","Alabama","Homewood","City",NA,2019-12-31,NA,12,2019,14243,14480,237
"1","AL","Alabama","Hoover","City",NA,2019-12-31,NA,12,2019,45590,46387,797
"1","AL","Alabama","Huntsville","City",NA,2019-12-31,NA,12,2019,97185,99396,2211
"1","AL","Alabama","Madison","City",NA,2019-12-31,NA,12,2019,26130,26616,486
"1","AL","Alabama","Mobile","City",NA,2019-12-31,NA,12,2019,83316,86312,2996
"1","AL","Alabama","Montgomery","City",NA,2019-12-31,NA,12,2019,89529,92003,2474
"1","AL","Alabama","Opelika","City",NA,2019-12-31,NA,12,2019,14242,14586,344
"1","AL","Alabama","Phenix","City",NA,2019-12-31,NA,12,2019,14931,15284,353
"1","AL","Alabama","Prattville","City",NA,2019-12-31,NA,12,2019,16809,17193,384
"1","AL","Alabama","Prichard","City",NA,2019-12-31,NA,12,2019,7547,7950,403
"1","AL","Alabama","Selma","City",NA,2019-12-31,NA,12,2019,5723,6016,293
"1","AL","Alabama","Tuscaloosa","City",NA,2019-12-31,NA,12,2019,47449,48708,1259
"1","AL","Alabama","Vestavia Hills","City",NA,2019-12-31,NA,12,2019,18105,18365,260
"1","AL","Alabama","Athens","City",NA,2019-12-31,NA,12,2019,11852,12105,253
"1","AL","Alabama","Daphne","City",NA,2019-12-31,NA,12,2019,12198,12491,293
"1","AL","Alabama","Northport","City",NA,2019-12-31,NA,12,2019,13792,14027,235
"1","AL","Alabama","Alabaster","City",NA,2020-01-31,NA,1,2020,17878,18299,421
"1","AL","Alabama","Anniston","City",NA,2020-01-31,NA,1,2020,7756,8122,366
"1","AL","Alabama","Auburn","City",NA,2020-01-31,NA,1,2020,29959,30841,882
"1","AL","Alabama","Bessemer","City",NA,2020-01-31,NA,1,2020,9450,9907,457
"1","AL","Alabama","Birmingham","City",NA,2020-01-31,NA,1,2020,89265,92748,3483
"1","AL","Alabama","Decatur","City",NA,2020-01-31,NA,1,2020,26442,27201,759
"1","AL","Alabama","Dothan","City",NA,2020-01-31,NA,1,2020,28986,29933,947
"1","AL","Alabama","Enterprise","City",NA,2020-01-31,NA,1,2020,10636,10995,359
"1","AL","Alabama","Florence","City",NA,2020-01-31,NA,1,2020,17612,18220,608
"1","AL","Alabama","Gadsden","City",NA,2020-01-31,NA,1,2020,12649,13326,677
"1","AL","Alabama","Homewood","City",NA,2020-01-31,NA,1,2020,13936,14231,295
"1","AL","Alabama","Hoover","City",NA,2020-01-31,NA,1,2020,44606,45627,1021
"1","AL","Alabama","Huntsville","City",NA,2020-01-31,NA,1,2020,96533,99288,2755
"1","AL","Alabama","Madison","City",NA,2020-01-31,NA,1,2020,25952,26584,632
"1","AL","Alabama","Mobile","City",NA,2020-01-31,NA,1,2020,82129,85739,3610
"1","AL","Alabama","Montgomery","City",NA,2020-01-31,NA,1,2020,88219,91316,3097
"1","AL","Alabama","Opelika","City",NA,2020-01-31,NA,1,2020,13956,14415,459
"1","AL","Alabama","Phenix","City",NA,2020-01-31,NA,1,2020,14704,15143,439
"1","AL","Alabama","Prattville","City",NA,2020-01-31,NA,1,2020,16555,17041,486
"1","AL","Alabama","Prichard","City",NA,2020-01-31,NA,1,2020,7439,7926,487
"1","AL","Alabama","Selma","City",NA,2020-01-31,NA,1,2020,5630,5996,366
"1","AL","Alabama","Tuscaloosa","City",NA,2020-01-31,NA,1,2020,46923,48461,1538
"1","AL","Alabama","Vestavia Hills","City",NA,2020-01-31,NA,1,2020,17714,18067,353
"1","AL","Alabama","Athens","City",NA,2020-01-31,NA,1,2020,11761,12097,336
"1","AL","Alabama","Daphne","City",NA,2020-01-31,NA,1,2020,12029,12418,389
"1","AL","Alabama","Northport","City",NA,2020-01-31,NA,1,2020,13639,13956,317
"1","AL","Alabama","Alabaster","City",NA,2020-02-29,NA,2,2020,17889,18261,372
"1","AL","Alabama","Anniston","City",NA,2020-02-29,NA,2,2020,7766,8096,330
"1","AL","Alabama","Auburn","City",NA,2020-02-29,NA,2,2020,30270,30998,728
"1","AL","Alabama","Bessemer","City",NA,2020-02-29,NA,2,2020,9454,9832,378
"1","AL","Alabama","Birmingham","City",NA,2020-02-29,NA,2,2020,89297,92413,3116
"1","AL","Alabama","Decatur","City",NA,2020-02-29,NA,2,2020,26458,27115,657
"1","AL","Alabama","Dothan","City",NA,2020-02-29,NA,2,2020,29010,29848,838
"1","AL","Alabama","Enterprise","City",NA,2020-02-29,NA,2,2020,10782,11085,303
"1","AL","Alabama","Florence","City",NA,2020-02-29,NA,2,2020,17897,18437,540
"1","AL","Alabama","Gadsden","City",NA,2020-02-29,NA,2,2020,12679,13295,616
"1","AL","Alabama","Homewood","City",NA,2020-02-29,NA,2,2020,13941,14201,260
"1","AL","Alabama","Hoover","City",NA,2020-02-29,NA,2,2020,44625,45495,870
"1","AL","Alabama","Huntsville","City",NA,2020-02-29,NA,2,2020,97083,99512,2429
"1","AL","Alabama","Madison","City",NA,2020-02-29,NA,2,2020,26106,26634,528
"1","AL","Alabama","Mobile","City",NA,2020-02-29,NA,2,2020,82414,85942,3528
"1","AL","Alabama","Montgomery","City",NA,2020-02-29,NA,2,2020,88225,91035,2810
"1","AL","Alabama","Opelika","City",NA,2020-02-29,NA,2,2020,14100,14502,402
"1","AL","Alabama","Phenix","City",NA,2020-02-29,NA,2,2020,14772,15126,354
"1","AL","Alabama","Prattville","City",NA,2020-02-29,NA,2,2020,16598,17025,427
"1","AL","Alabama","Prichard","City",NA,2020-02-29,NA,2,2020,7465,7919,454
"1","AL","Alabama","Selma","City",NA,2020-02-29,NA,2,2020,5697,6054,357
"1","AL","Alabama","Tuscaloosa","City",NA,2020-02-29,NA,2,2020,47154,48470,1316
"1","AL","Alabama","Vestavia Hills","City",NA,2020-02-29,NA,2,2020,11864,12157,293
"1","AL","Alabama","Athens","City",NA,2020-02-29,NA,2,2020,11864,12157,293
"1","AL","Alabama","Daphne","City",NA,2020-02-29,NA,2,2020,12163,12476,313
"1","AL","Alabama","Northport","City",NA,2020-02-29,NA,2,2020,13706,13971,265
"1","AL","Alabama","Alabaster","City",NA,2020-03-31,NA,3,2020,17617,18054,437
"1","AL","Alabama","Anniston","City",NA,2020-03-31,NA,3,2020,7641,8006,365
"1","AL","Alabama","Auburn","City",NA,2020-03-31,NA,3,2020,29643,30581,938
"1","AL","Alabama","Bessemer","City",NA,2020-03-31,NA,3,2020,9311,9741,430
"1","AL","Alabama","Birmingham","City",NA,2020-03-31,NA,3,2020,87946,91563,3617
"1","AL","Alabama","Decatur","City",NA,2020-03-31,NA,3,2020,26036,26810,774
"1","AL","Alabama","Dothan","City",NA,2020-03-31,NA,3,2020,28572,29569,997
"1","AL","Alabama","Enterprise","City",NA,2020-03-31,NA,3,2020,10566,10937,371
"1","AL","Alabama","Florence","City",NA,2020-03-31,NA,3,2020,17618,18255,637
"1","AL","Alabama","Gadsden","City",NA,2020-03-31,NA,3,2020,12543,13248,705
"1","AL","Alabama","Homewood","City",NA,2020-03-31,NA,3,2020,13730,14038,308
"1","AL","Alabama","Hoover","City",NA,2020-03-31,NA,3,2020,43950,44980,1030
"1","AL","Alabama","Huntsville","City",NA,2020-03-31,NA,3,2020,95240,98130,2890
"1","AL","Alabama","Madison","City",NA,2020-03-31,NA,3,2020,25607,26242,635
"1","AL","Alabama","Mobile","City",NA,2020-03-31,NA,3,2020,81175,85143,3968
"1","AL","Alabama","Montgomery","City",NA,2020-03-31,NA,3,2020,86820,90100,3280
"1","AL","Alabama","Opelika","City",NA,2020-03-31,NA,3,2020,13808,14290,482
"1","AL","Alabama","Phenix","City",NA,2020-03-31,NA,3,2020,14490,14927,437
"1","AL","Alabama","Prattville","City",NA,2020-03-31,NA,3,2020,16314,16815,501
"1","AL","Alabama","Prichard","City",NA,2020-03-31,NA,3,2020,7353,7836,483
"1","AL","Alabama","Selma","City",NA,2020-03-31,NA,3,2020,5600,6007,407
"1","AL","Alabama","Tuscaloosa","City",NA,2020-03-31,NA,3,2020,46360,47960,1600
"1","AL","Alabama","Vestavia Hills","City",NA,2020-03-31,NA,3,2020,17453,17807,354
"1","AL","Alabama","Athens","City",NA,2020-03-31,NA,3,2020,11616,11938,322
"1","AL","Alabama","Daphne","City",NA,2020-03-31,NA,3,2020,12082,12450,368
"1","AL","Alabama","Northport","City",NA,2020-03-31,NA,3,2020,13476,13793,317
"1","AL","Alabama","Alabaster","City",NA,2020-04-30,NA,4,2020,15898,17412,1514
"1","AL","Alabama","Anniston","City",NA,2020-04-30,NA,4,2020,6857,8782,1925
"1","AL","Alabama","Auburn","City",NA,2020-04-30,NA,4,2020,26251,29961,3710
"1","AL","Alabama","Bessemer","City",NA,2020-04-30,NA,4,2020,8405,10374,1969
"1","AL","Alabama","Birmingham","City",NA,2020-04-30,NA,4,2020,79390,93978,14588
"1","AL","Alabama","Decatur","City",NA,2020-04-30,NA,4,2020,22982,26120,3138
"1","AL","Alabama","Dothan","City",NA,2020-04-30,NA,4,2020,25452,28746,3294
"1","AL","Alabama","Enterprise","City",NA,2020-04-30,NA,4,2020,9569,10732,1163
"1","AL","Alabama","Florence","City",NA,2020-04-30,NA,4,2020,15491,18410,2919
"1","AL","Alabama","Gadsden","City",NA,2020-04-30,NA,4,2020,10856,13960,3104
"1","AL","Alabama","Homewood","City",NA,2020-04-30,NA,4,2020,12394,13335,941
"1","AL","Alabama","Hoover","City",NA,2020-04-30,NA,4,2020,39670,43793,4123
"1","AL","Alabama","Huntsville","City",NA,2020-04-30,NA,4,2020,84994,96418,11424
"1","AL","Alabama","Madison","City",NA,2020-04-30,NA,4,2020,22852,24925,2073
"1","AL","Alabama","Mobile","City",NA,2020-04-30,NA,4,2020,72217,86253,14036
"1","AL","Alabama","Montgomery","City",NA,2020-04-30,NA,4,2020,78166,92716,14550
"1","AL","Alabama","Opelika","City",NA,2020-04-30,NA,4,2020,12228,14721,2493
"1","AL","Alabama","Phenix","City",NA,2020-04-30,NA,4,2020,12828,14162,1334
"1","AL","Alabama","Prattville","City",NA,2020-04-30,NA,4,2020,14668,16584,1916
"1","AL","Alabama","Prichard","City",NA,2020-04-30,NA,4,2020,6541,8171,1630
"1","AL","Alabama","Selma","City",NA,2020-04-30,NA,4,2020,5031,6552,1521
"1","AL","Alabama","Tuscaloosa","City",NA,2020-04-30,NA,4,2020,40954,49860,8906
"1","AL","Alabama","Vestavia Hills","City",NA,2020-04-30,NA,4,2020,15755,16980,1225
"1","AL","Alabama","Athens","City",NA,2020-04-30,NA,4,2020,10366,11629,1263
"1","AL","Alabama","Daphne","City",NA,2020-04-30,NA,4,2020,10304,11950,1646
"1","AL","Alabama","Northport","City",NA,2020-04-30,NA,4,2020,11904,13739,1835
"1","AL","Alabama","Alabama","State",NA,2020-05-31,NA,5,2020,2030450,2241200,210750
"1","AL","Alabama","Autauga","County","01001",2020-05-31,NA,5,2020,23565,25617,2052
"1","AL","Alabama","Baldwin","County","01003",2020-05-31,NA,5,2020,87608,96903,9295
"1","AL","Alabama","Barbour","County","01005",2020-05-31,NA,5,2020,7954,8728,774
"1","AL","Alabama","Bibb","County","01007",2020-05-31,NA,5,2020,7865,8836,971
"1","AL","Alabama","Blount","County","01009",2020-05-31,NA,5,2020,22997,24613,1616
"1","AL","Alabama","Bullock","County","01011",2020-05-31,NA,5,2020,4240,4563,323
